,30,-450.0,-600.0,60.0,10.0,0.0,0.0,0,0
,40,-350.0,-600.0,60.0,10.0,0.0,0.0,0,0
,50,-250.0,-600.0,60.0,10.0,0.0,0.0,0,0
,60,-150.0,-600.0,60.0,10.0,0.0,0.0,0,0
,70,-50.0,-600.0,60.0,10.0,0.0,0.0,0,0
,80,50.0,-600.0,60.0,10.0,0.0,0.0,0,0
,90,150.0,-600.0,60.0,10.0,0.0,0.0,0,0
,100,250.0,-600.0,60.0,10.0,0.0,0.0,0,0
,110,350.0,-600.0,60.0,10.0,0.0,0.0,0,0
,120,450.0,-600.0,60.0,10.0,0.0,0.0,0,0
