id_run_name,reward,max_reward,std,num_envs_test,checkpoint,mean_Episode_Reward/alive,mean_Episode_Reward/action_rate,mean_Episode_Reward/terminating,mean_Episode_Reward/rew_pos_diff,mean_Episode_Reward/rew_pos_diff_fine_grained,mean_Episode_Reward/rew_lin_vel_diff,mean_Episode_Reward/rew_lin_vel_diff_fine_grained,mean_Episode_Reward/rew_ang_vel_z_diff,mean_Episode_Reward/rew_ang_vel_z_diff_fine_grained,mean_Episode_Reward/rew_roll_diff,mean_Episode_Reward/rew_roll_diff_fine_grained,mean_Episode_Reward/rew_pitch_diff,mean_Episode_Reward/rew_pitch_diff_fine_grained,mean_Episode_Termination/time_out,mean_Episode_Termination/below_min_altitude,mean_Episode_Termination/bad_attitude,mean_Episode_Termination/safety_shutdown
ppo_random_command5_11,374.0502131059766,417.2316760420799,43.181462936103344,1,C:/Users/Teresa/Documents/GitHub/navsim/tmp/tmpTeresa/resultados_grid_command_v5/best_model_ppo_random_command5_11_8196.pt,4.674032211303711,-0.0702661648392677,-0.0199999995529651,-1.993544101715088,3.939987421035767,-0.1416608840227127,0.0005363802774809,-0.085466668009758,0.1836396902799606,-0.0447888895869255,0.0990772768855094,-0.0303536858409643,0.1062256321310997,0.0,1.0,0.0,0.0
ppo_random_command5_11,331.6976056081323,628.4028166681528,110.37898280719162,64,C:/Users/Teresa/Documents/GitHub/navsim/tmp/tmpTeresa/resultados_grid_command_v5/best_model_ppo_random_command5_11_8196.pt,5.312539855900564,-0.0724280370448372,-0.0199999995529651,-2.6522913661442304,3.432030656620076,-0.1698078748917109,0.0007136272645431,-0.0822424681023939,0.2178000260242506,-0.0463283782714585,0.1098372475979359,-0.0328894894704908,0.1480503293293479,0.0,0.1317845394736842,0.0421463815789473,0.0
ppo_random_command5_11,319.64959923406485,527.6230022609234,100.87279959959527,256,C:/Users/Teresa/Documents/GitHub/navsim/tmp/tmpTeresa/resultados_grid_command_v5/best_model_ppo_random_command5_11_8196.pt,5.337279801813289,-0.07913339005709433,-0.019999999552965164,-2.9136496358382034,2.7140065628986054,-0.1622636570678194,0.002039516325936293,-0.08790829382443388,0.2151795200044566,-0.04565054611625648,0.12230965280413579,-0.03300680718369315,0.16677414209093197,0.0,0.09659911303630363,0.07305847772277228,0.0
