id_run_name,iteration,reward,max_reward,std_reward,num_envs_train
ppo_random_hover_1,0,-6.792864302794139,-1.6061427593231201,5.31906635401348,64
ppo_random_hover_1,100,-508.5285986328125,-469.31732177734375,22.795954458438185,64
ppo_random_hover_1,200,-507.7401705932617,-471.24102783203125,23.575287585625276,64
ppo_random_hover_1,300,-514.8871487426758,-471.7731628417969,36.753475728362176,64
ppo_random_hover_1,400,-538.6870620727539,-482.1020812988281,41.473985148282054,64
ppo_random_hover_1,500,-620.8162658691406,-512.3682861328125,58.88460861961215,64
ppo_random_hover_1,600,-696.6201055908203,-544.7045288085938,78.91883158571494,64
ppo_random_hover_1,700,-708.8425793457031,-528.6179809570312,124.9365951915391,64
ppo_random_hover_1,800,-762.8893273925781,-561.6473999023438,164.66881044958797,64
ppo_random_hover_1,900,-666.8858221435547,-507.85400390625,112.94703827074747,64
ppo_random_hover_1,1000,-772.7014935302734,-574.4910278320312,143.66815582372217,64
ppo_random_hover_1,1100,-704.4547598266602,-446.424560546875,109.20461531904266,64
ppo_random_hover_1,1200,-830.2618811035156,-609.2500610351562,107.45567177157112,64
ppo_random_hover_1,1300,-798.5787957763672,-643.9004516601562,87.19572669494276,64
ppo_random_hover_1,1400,-754.5600244140625,-538.5975952148438,76.13465443357828,64
ppo_random_hover_1,1500,-741.093857421875,-578.5189208984375,84.34023192903439,64
ppo_random_hover_1,1600,-703.5150115966796,-532.9085083007812,85.54587341982268,64
ppo_random_hover_1,1700,-628.2300346374511,-157.01283264160156,103.59906928313633,64
ppo_random_hover_2,0,-7.45297953993082,-0.442903071641922,3.7686503700756933,4096
ppo_random_hover_2,100,-455.31517211914064,-409.6599426269531,13.347468419282395,4096
ppo_random_hover_2,200,-455.99770294189454,-420.20648193359375,10.67777430975111,4096
ppo_random_hover_2,300,-454.3515356445312,-405.91339111328125,13.601358194621211,4096
ppo_random_hover_2,400,-455.70423217773435,-414.9364929199219,12.19601282205068,4096
ppo_random_hover_2,500,-453.82226104736327,-417.60894775390625,13.628895752789033,4096
ppo_random_hover_2,600,-455.82925018310544,-421.2035827636719,11.770133573573979,4096
ppo_random_hover_2,700,-455.72392700195314,-425.057373046875,11.421210373967389,4096
ppo_random_hover_2,800,-455.6929763793945,-424.3534240722656,11.292906558985141,4096
ppo_random_hover_2,900,-456.1987905883789,-425.85797119140625,10.881666907472116,4096
ppo_random_hover_2,1000,-454.3946224975586,-408.072021484375,14.02840296461272,4096
ppo_random_hover_2,1100,-453.9992337036133,-420.300048828125,11.64801642255671,4096
ppo_random_hover_2,1200,-454.26347412109374,-407.5494689941406,13.652434351270827,4096
ppo_random_hover_2,1300,-453.722790222168,-413.5364685058594,13.764278336762203,4096
ppo_random_hover_2,1400,-450.2182699584961,-410.0015869140625,13.51525454206197,4096
ppo_random_hover_2,1500,-452.61693878173827,-408.18096923828125,14.574341238700287,4096
ppo_random_hover_2,1600,-450.73997619628904,-414.40570068359375,14.951468860684892,4096
ppo_random_hover_2,1700,-452.192643737793,-406.47723388671875,13.48408253096559,4096
ppo_random_hover_2,1800,-450.9153753662109,-408.8655090332031,13.681219390807767,4096
ppo_random_hover_2,1900,-449.02529693603515,-416.06591796875,13.080014670564886,4096
ppo_random_hover_2,2000,-450.78647186279295,-411.5091247558594,15.830390976937709,4096
ppo_random_hover_3,0,-7.450981266796589,-0.037374310195446014,6.413466464202903,512
ppo_random_hover_3,100,-1007.0186138916016,-545.9259033203125,531.6465539931733,512
ppo_random_hover_3,200,-982.4782318115234,-551.9869384765625,505.20093940483224,512
ppo_random_hover_3,300,-1009.4359747314453,-552.3003540039062,529.4594992507876,512
ppo_random_hover_3,400,-978.9000177001953,-537.8134765625,485.53009072674394,512
ppo_random_hover_3,500,-1150.2139904785156,-581.32275390625,570.3635311003209,512
ppo_random_hover_3,600,-1075.5985552978516,-546.9623413085938,521.6597149581892,512
ppo_random_hover_3,700,-1158.575884399414,-562.2178955078125,587.2945918444726,512
ppo_random_hover_3,800,-1244.7072845458983,-571.5509643554688,625.6513450125544,512
ppo_random_hover_3,900,-1111.5547924804687,-575.3838500976562,543.9314252887838,512
ppo_random_hover_3,1000,-1034.7794519042968,-572.8239135742188,515.3663551632615,512
ppo_random_hover_3,1100,-1050.8743560791015,-587.957275390625,526.5419764541698,512
ppo_random_hover_3,1200,-1078.7570428466797,-573.1334228515625,575.6222706197726,512
ppo_random_hover_3,1300,-1068.2935791015625,-552.563232421875,558.2240570445801,512
ppo_random_hover_3,1400,-1136.9712042236329,-535.7359619140625,582.3890186871907,512
ppo_random_hover_3,1500,-1055.3319427490235,-531.2592163085938,550.3386475223963,512
ppo_random_hover_3,1600,-1128.0931616210937,-517.509033203125,593.895728220737,512
ppo_random_hover_3,1700,-1121.4710388183594,-538.42822265625,585.6729444117234,512
ppo_random_hover_3,1800,-1120.286697998047,-527.0606079101562,607.201869553153,512
ppo_random_hover_3,1900,-1078.013499145508,-532.0965576171875,596.0913778221932,512
ppo_random_hover_3,2000,-1103.9018286132812,-542.0859985351562,585.5884120099387,512
ppo_random_hover_4,0,-14.70887240409851,-2.4914252758026123,13.518942294898077,4096
ppo_random_hover_4,100,-507.6497479248047,-410.38031005859375,79.11059330523022,4096
ppo_random_hover_4,200,-511.96918823242186,-421.0174255371094,83.29277001025278,4096
ppo_random_hover_4,300,-521.2273681640625,-403.40576171875,179.42401039776274,4096
