step,position_x,position_y,position_z,rotation_x,rotation_y,rotation_z,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
111,0.004304756876081228,0.0012277868809178472,5.062714099884033,-0.0002332112547193571,-0.0003818509484325716,0.93488947089197,0.0011023938423022628,-0.0006578682805411518,-0.0020223343744874,0.00023404363309964538,6.060960004106164e-06,0.7918215394020081
112,0.004326827824115753,0.0012370557524263859,5.062673091888428,-0.0002342355709233144,-0.00037764789496885776,0.9508022441898591,0.0010176055366173387,-0.0006283943657763302,-0.002053256146609783,0.0002509292389731854,2.4189257601392455e-05,0.7956406474113464
113,0.00434728991240263,0.0012456527911126614,5.062631607055664,-0.00023488606639880623,-0.0003730756346622677,0.9667901431992824,0.0009340805117972195,-0.0005974581581540406,-0.0020824496168643236,0.0002675388823263347,4.1103281546384096e-05,0.7993937134742737
114,0.004366162233054638,0.0012535684509202838,5.062589645385742,-0.00023516208775308125,-0.0003681644574258236,0.9828517684339063,0.0008519186521880329,-0.000565140915568918,-0.0021099296864122152,0.00028383711469359696,5.681009861291386e-05,0.8030812740325928
115,0.004383465275168419,0.0012607938842847943,5.062546730041504,-0.0002350615570945625,-0.0003629444905779433,0.9989858445493833,0.0007712130900472403,-0.0005315264570526779,-0.002135741524398327,0.0002999204152729362,7.132688187994063e-05,0.8067042827606201
116,0.004399222321808338,0.001267320942133665,5.062503337860107,-0.00023458299858379248,-0.0003574452599071076,1.0151911339997226,0.0006920491578057408,-0.0004967005806975067,-0.0021599000319838524,0.0003157809260301292,8.468802116112784e-05,0.8102640509605408
117,0.004413457587361336,0.0012731419410556555,5.062459468841553,-0.0002337287426288653,-0.0003516954671365369,1.0314663746884638,0.0006145054940134287,-0.00046075155842117965,-0.0021824203431606293,0.00033124725450761616,9.693585161585361e-05,0.8137614727020264
118,0.004426197614520788,0.001278249896131456,5.062415599822998,-0.00023250219666419385,-0.0003457239049782235,1.047810304417574,0.0005386541015468538,-0.00042376917554065585,-0.0022033625282347202,0.0003462911117821932,0.00010807115904754028,0.817197322845459
119,0.004437469411641359,0.001282638288103044,5.062371253967285,-0.00023090777136255573,-0.0003395584081009595,1.0642217827535145,0.00046455897972919047,-0.0003858439449686557,-0.002222710754722357,0.00036088161868974566,0.00011813711898867041,0.820573091506958
120,0.004447302781045437,0.0012863012962043285,5.062326431274414,-0.00022895396436406435,-0.0003332267942670608,1.080699486418324,0.00039227810339070857,-0.00034706725273281336,-0.00224054092541337,0.000374836556147784,0.00012713519390672445,0.8238887190818787
121,0.004455727990716696,0.0012892335653305054,5.062281131744385,-0.00022664487904738585,-0.0003267548740952808,1.0972424806238912,0.00032186208409257233,-0.0003075303975492716,-0.0022568819113075733,0.00038840348133817315,0.0001351656101178378,0.8271466493606567
122,0.00446277717128396,0.0012914304388687015,5.0622358322143555,-0.0002239878438034785,-0.0003201685535056953,1.113849349914293,0.00025335507234558463,-0.00026732494006864727,-0.0022717344108968973,0.0004014327423647046,0.00014221688616089523,0.8303465843200684
123,0.004468483384698629,0.001292887725867331,5.062190055847168,-0.0002209924099390419,-0.00031349236975919403,1.1305191705636821,0.00018679465574678034,-0.00022654258646070957,-0.00228514289483428,0.0004138435469940305,0.0001483585947426036,0.8334894180297852
124,0.004472881089895964,0.0012936018174514174,5.0621442794799805,-0.0002176682008156256,-0.00030675022373438665,1.1472507689573888,0.00012221191718708724,-0.00018527396605350077,-0.002297136466950178,0.00042564640170894563,0.00015361121040768921,0.8365762233734131
125,0.004476005211472511,0.0012935696868225932,5.062098026275635,-0.0002140200457874341,-0.00029996479242222485,1.1640430142229334,5.963202056591399e-05,-0.00014360916975419968,-0.0023078368976712227,0.0004371052491478622,0.00015803854330442846,0.8396072387695312
126,0.0044778925366699696,0.0012927887728437781,5.062051773071289,-0.0002100627759616678,-0.0002931585771284162,1.1808946884327507,-9.262433877665899e-07,-0.00010163793194806203,-0.0023171664215624332,0.0004477376351132989,0.00016164095723070204,0.8425843119621277
127,0.004478580318391323,0.001291257212869823,5.062005043029785,-0.0002058075657160367,-0.00028635260441789434,1.197804870600246,-5.944985605310649e-05,-5.944808799540624e-05,-0.002325247274711728,0.00045774682075716555,0.00016448050155304372,0.845507800579071
128,0.004478106740862131,0.001288973493501544,5.061958312988281,-0.00020126973464592817,-0.0002795663907504409,1.2147724653864986,-0.00011593155068112537,-1.7125825252151117e-05,-0.0023320477921515703,0.00046694325283169746,0.00016662472626194358,0.8483790755271912
129,0.00447651045396924,0.0012859369162470102,5.061911582946777,-0.00019646000740466306,-0.000272818106813455,1.2317964271812145,-0.0001703694142634049,2.5244984499295242e-05,-0.0023376140743494034,0.00047557460493408144,0.00016813217371236533,0.8511989116668701
130,0.0044738310389220715,0.0012821471318602562,5.061864852905273,-0.0001913917753437865,-0.0002661259442262587,1.2488758255024819,-0.00022276643721852452,6.758227391401306e-05,-0.0023418988566845655,0.0004835263825953007,0.00016899329784791917,0.8539687991142273
131,0.004470109008252621,0.0012776042567566037,5.0618181228637695,-0.0001860757035093442,-0.00025950588453471646,1.2660094825845447,-0.0002731310378294438,0.00010980598744936287,-0.0023451284505426884,0.0004909484996460378,0.00016931073332671076,0.8566877841949463
132,0.004465384874492884,0.0012723092222586274,5.061771392822266,-0.00018052762599414822,-0.0002529731057800966,1.283196576916759,-0.0003214758762624115,0.00015183814684860408,-0.0023471820168197155,0.0004975981428287923,0.00016910942213144153,0.8593580722808838
133,0.0044596996158361435,0.0012662631925195456,5.061724662780762,-0.00017476361423256318,-0.00024654251271849503,1.3004361546188998,-0.0003678181965369731,0.00019360358419362456,-0.002348164329305291,0.0005034803180024028,0.00016839595627970994,0.8619794249534607
134,0.004453095141798258,0.0012594680301845074,5.061677932739258,-0.00016880108554065588,-0.00024022682948099394,1.3177271342342307,-0.0004121798847336322,0.00023503010743297637,-0.002348121488466859,0.0005085373413749039,0.000167261459864676,0.864553689956665
135,0.004445613361895084,0.0012519260635599494,5.061631202697754,-0.00016265220957692903,-0.0002340381740479902,1.3350688305266958,-0.00045458567910827696,0.00027604930801317096,-0.002346945693716407,0.0005130506469868124,0.00016572719323448837,0.8670822978019714
136,0.004437296651303768,0.0012436402030289173,5.06158447265625,-0.00015633407418643819,-0.0002279873776225294,1.3524601042125284,-0.0004950652946718037,0.00031659475644119084,-0.0023448937572538853,0.0005167798371985555,0.00016384357877541333,0.8695642948150635
137,0.004428187385201454,0.001234613824635744,5.061537742614746,-0.00014985726272869377,-0.000222084558946678,1.3699002147515953,-0.0005336509784683585,0.00035660387948155403,-0.002341814339160919,0.0005200649029575288,0.00016163384134415537,0.8720020651817322
138,0.004418327938765287,0.0012248508865013719,5.061491012573242,-0.00014324082491269554,-0.0002163383061581925,1.387388227904473,-0.0005703782080672681,0.0003960163448937237,-0.0023378566838800907,0.000522491754963994,0.0001591635518707335,0.8743950128555298
139,0.004407760687172413,0.0012143556959927082,5.061444282531738,-0.00013649873785978164,-0.00021075631687894614,1.4049231097080428,-0.0006052859826013446,0.0004347757203504443,-0.0023330370895564556,0.000524321396369487,0.0001564614212838933,0.876743495464325
140,0.00439652893692255,0.0012031332589685917,5.061397552490234,-0.00012964468029862223,-0.00020534538827399196,1.422504056496656,-0.0006384154548868537,0.00047282877494581044,-0.0023273550905287266,0.0005255808937363327,0.00015356295625679195,0.87904953956604
141,0.004384674597531557,0.0011911890469491482,5.061351299285889,-0.00012269184530846086,-0.00020011151805410243,1.440130268489979,-0.0006698096403852105,0.0005101255956105888,-0.002320748521015048,0.0005262999329715967,0.00015049306966830045,0.8813137412071228
142,0.004372240975499153,0.0011785289971157908,5.061305046081543,-0.00011565850243994803,-0.00019505896230564979,1.4578009719940515,-0.0006995152798481286,0.000546619005035609,-0.0023134888615459204,0.000526231771800667,0.00014732597628608346,0.8835356831550598
143,0.004359269980341196,0.0011651595123112202,5.061258792877197,-0.00010855686911456079,-0.00019019193880120966,1.4755153322105798,-0.0007275791722349823,0.0005822663079015911,-0.002305410336703062,0.0005256845615804195,0.00014404914691112936,0.8857176303863525
144,0.004345803987234831,0.0011510876938700676,5.06121301651001,-0.00010140209536232943,-0.0001855134093571298,1.4932724163897688,-0.0007540512597188354,0.0006170273991301656,-0.0022965739481151104,0.0005245155189186335,0.00014071351324673742,0.8878595232963562
145,0.004331884905695915,0.0011363208759576082,5.061167240142822,-9.420760664132967e-05,-0.00018102559577504174,1.5110716992335382,-0.0007789815426804125,0.000650866306386888,-0.002286977367475629,0.0005228178342804313,0.00013734184904024005,0.8899627923965454
146,0.0043175541795790195,0.0011208669748157263,5.061121463775635,-8.698885746751187e-05,-0.0001767296512362737,1.5289122873220944,-0.0008024220005609095,0.0006837501423433423,-0.0022767260670661926,0.0005204917397350073,0.00013397526345215738,0.8920273780822754
147,0.004302853252738714,0.0011047344887629151,5.0610761642456055,-7.975522993359048e-05,-0.00017262608953472203,1.5467932961470585,-0.0008244263008236885,0.000715648930054158,-0.0022658652160316706,0.0005178427672944963,0.00013063281949143857,0.8940534591674805
148,0.004287823103368282,0.0010879322653636336,5.061030864715576,-7.252153351246453e-05,-0.00016871457617040342,1.5647141964579612,-0.0008450475288555026,0.0007465368835255504,-0.0022543794475495815,0.0005146036855876446,0.00012734696792904288,0.8960424065589905
149,0.004272504709661007,0.0010704697342589498,5.060986042022705,-6.530250636472097e-05,-0.00016499427569538483,1.5826741420490913,-0.0008643397595733404,0.0007763906614854932,-0.0022422680631279945,0.0005107764736749232,0.00012412783689796925,0.8979953527450562
150,0.004256937652826309,0.001052356674335897,5.060941219329834,-5.810717682900784e-05,-0.00016146369872616084,1.6006724765274272,-0.0008823575335554779,0.0008051909389905632,-0.002229561097919941,0.0005066492012701929,0.00012099536252208054,0.8999122381210327
151,0.00424116151407361,0.0010336034465581179,5.060896873474121,-5.094827379305259e-05,-0.00015812026806827362,1.6187083901384434,-0.0008991559734568,0.0008329209522344172,-0.002216378692537546,0.0005020350799895823,0.00011799451021943241,0.901793897151947
152,0.004225215408951044,0.0010142208775505424,5.060853004455566,-4.383616327095388e-05,-0.00015496118837265982,1.6367811820435327,-0.0009147892124019563,0.000859567488078028,-0.002202689414843917,0.0004970525624230504,0.00011512441415106878,0.9036405682563782
153,0.004209137987345457,0.0009942201431840658,5.060809135437012,-3.6780699182929866e-05,-0.00015198338452360183,1.6548901566237433,-0.0009293121984228492,0.0008851197198964655,-0.0021884941961616278,0.0004917251644656062,0.0001123893162002787,0.905453085899353
154,0.004192966502159834,0.0009736130014061928,5.060765743255615,-2.979043918102909e-05,-0.0001491828092698988,1.6730348216970454,-0.000942778424359858,0.000909570197109133,-0.002173851942643523,0.0004861178167629987,0.0001098278007702902,0.9072320461273193
155,0.0041767386719584465,0.0009524115594103932,5.060722351074219,-2.2876406487933668e-05,-0.0001465551837167567,1.691214336194619,-0.0009552421397529542,0.0009329134481959045,-0.0021588087547570467,0.0004801015602424741,0.0001074410683941096,0.9089772701263428
156,0.004160490818321705,0.0009306283318437636,5.0606794357299805,-1.604867623084309e-05,-0.00014409561715100772,1.7094280794029528,-0.0009667560225352645,0.0009551473194733262,-0.0021433026995509863,0.0004737229901365936,0.00010524997196625918,0.9106902480125427
157,0.004144258797168732,0.0009082763572223485,5.0606369972229,-9.314435009372727e-06,-0.0001417989062277858,1.7276754858825991,-0.0009773722849786282,0.0009762721601873636,-0.0021274550817906857,0.0004671236383728683,0.00010326226038159803,0.912371039390564
158,0.004128077533096075,0.0008853690815158188,5.06059455871582,-2.6817890970603833e-06,-0.00013965962833406564,1.7459559469397412,-0.0009871424408629537,0.000996291171759367,-0.0021111909300088882,0.00046025283518247306,0.00010147890134248883,0.9140217304229736
159,0.004111981485038996,0.0008619202417321503,5.060552597045898,3.843345885915943e-06,-0.00013767198391079205,1.7642687390661342,-0.0009961158502846956,0.001015209243632853,-0.002094537951052189,0.0004532159073278308,9.991117985919118e-05,0.9156423211097717
160,0.00409600418061018,0.0008379440987482667,5.060511112213135,1.0255331666709185e-05,-0.00013582975916448525,1.7826132338402978,-0.0010043422225862741,0.001033033593557775,-0.002077617449685931,0.0004460225172806531,9.857448458205909e-05,0.9172317385673523
161,0.004080178216099739,0.0008134553208947182,5.060470104217529,1.654950132448458e-05,-0.00013412694261205615,1.8009890263196697,-0.00101186940446496,0.001049773651175201,-0.0020603700540959835,0.00043871646630577743,9.745272836880758e-05,0.9187920689582825
162,0.00406453525647521,0.0007884688675403595,5.060429096221924,2.271801473999186e-05,-0.00013255700796510617,1.8193953413357176,-0.0010187438456341624,0.0010654397774487734,-0.0020428383722901344,0.00043113395804539323,9.656415204517543e-05,0.9203238487243652
163,0.00404910696670413,0.0007630001637153327,5.060388565063477,2.8755990355956146e-05,-0.00013111327836590192,1.8378319162711527,-0.00102501071523875,0.0010800454765558243,-0.002025099005550146,0.0004234197549521923,9.590919216861948e-05,0.9218263626098633
164,0.004033923149108887,0.0007370649254880846,5.0603485107421875,3.466234960651103e-05,-0.00012978932252272202,1.856297916165443,-0.001030713552609086,0.0010936055332422256,-0.0020070315804332495,0.00041575555223971605,9.54731585807167e-05,0.9233019351959229
165,0.00401901314035058,0.000710679276380688,5.060308933258057,4.0429333707542274e-05,-0.00012857791566500687,1.8747928420525763,-0.0010358943836763501,0.0011061354307457805,-0.0019887397065758705,0.00040780327981337905,9.52894042711705e-05,0.924749493598938
166,0.004004405811429024,0.0006838596891611814,5.060269355773926,4.6054740487465985e-05,-0.00012747260653100945,1.8933162474216536,-0.0010405946522951126,0.0011176534462720156,-0.0019702999852597713,0.00039983561146073043,9.531333489576355e-05,0.9261696934700012
167,0.0039901286363601685,0.0006566229276359081,5.060230255126953,5.153654901996109e-05,-0.00012646609528599306,1.9118674067262165,-0.0010448527755215764,0.0011281785555183887,-0.0019515904132276773,0.000391854380723089,9.558504098095e-05,0.9275639057159424
168,0.003976207692176104,0.0006289861048571765,5.060191631317139,5.687295944634413e-05,-0.00012555226263999408,1.9304460606319345,-0.0010487063555046916,0.0011377310147508979,-0.0019327627960592508,0.00038386735832318664,9.604241495253518e-05,0.9289313554763794
169,0.003962669055908918,0.0006009666249155998,5.060153484344482,6.205964037883755e-05,-0.0001247239395887334,1.9490514372362668,-0.001052191248163581,0.0011463318951427937,-0.0019137260969728231,0.00037573877489194274,9.673512977315113e-05,0.9302739500999451
170,0.0039495378732681274,0.0005725822411477566,5.060115814208984,6.709474683174726e-05,-0.0001239742756953266,1.9676832876620154,-0.0010553414467722178,0.0011540038976818323,-0.0018945998745039105,0.0003675907792057842,9.764138667378575e-05,0.9315909743309021
171,0.003936837427318096,0.0005438509397208691,5.060078144073486,7.198174258702859e-05,-0.00012329644341302348,1.9863409467510809,-0.0010581891983747482,0.0011607707710936666,-0.0018752787727862597,0.00035967942676506937,9.876266267383471e-05,0.9328839778900146
172,0.003924590535461903,0.0005147909396328032,5.0600409507751465,7.671705826276383e-05,-0.00012268412383598104,2.005023987287456,-0.0010607661679387093,0.00116665568202734,-0.0018559142481535673,0.00035165034933015704,0.0001000690390355885,0.9341518878936768
173,0.003912819549441338,0.00048542083823122084,5.060004234313965,8.129913942892242e-05,-0.0001221308955081657,2.0237318705800824,-0.0010631007608026266,0.0011716834269464016,-0.001836444716900587,0.0003435964463278651,0.00010156509233638644,0.9353971481323242
174,0.0039015451911836863,0.0004557594074867666,5.059967994689941,8.572921221671893e-05,-0.00012163024189804084,2.042464235954075,-0.0010652199853211641,0.0011758796172216535,-0.0018168105743825436,0.0003356528468430042,0.00010325272160116583,0.9366190433502197
175,0.003890787484124303,0.0004258256230968982,5.059932231903076,9.000844317348361e-05,-0.00012117645092257767,2.061220593652292,-0.0010671501513570547,0.0011792698642238975,-0.001797146862372756,0.00032780974288471043,0.00010509350977372378,0.9378184080123901
176,0.0038805652875453234,0.0003956387226935476,5.059896469116211,9.413798054619172e-05,-0.0001207635650390948,2.0800005453862327,-0.0010689151240512729,0.0011818803614005446,-0.0017774079460650682,0.0003200608189217746,0.0001071006990969181,0.9389951229095459
177,0.0038708967622369528,0.00036521811853162944,5.059861183166504,9.81178618300634e-05,-0.00012038492273425128,2.0988035652948547,-0.001070537487976253,0.0011837370693683624,-0.0017576683312654495,0.00031234574271366,0.00010930668941000476,0.9401490688323975
178,0.003861798672005534,0.0003345833974890411,5.059826374053955,0.0001019513613990353,-0.00012003563675966333,2.117629204754828,-0.0010720385471358895,0.0011848664144054055,-0.0017378845950588584,0.00030482091824524105,0.00011162478767801076,0.941280722618103
179,0.0038532873149961233,0.0003037543501704931,5.0597920417785645,0.00010563756743005956,-0.00011971012034028838,2.1364770196384915,-0.0010734376264736056,0.0011852943571284413,-0.0017181460279971361,0.0002972720831166953,0.00011409004946472123,0.9423916339874268
180,0.0038453778252005577,0.0002727509126998484,5.059758186340332,0.00010917973007774612,-0.00011940303356983151,2.15534665271315,-0.00107475183904171,0.0011850484879687428,-0.0016982569359242916,0.0002899017999880016,0.00011669283412629738,0.9434832334518433
181,0.0038380841724574566,0.00024159312306437641,5.059724807739258,0.00011257894821175081,-0.00011910989735341992,2.174237701301873,-0.0010759978322312236,0.0011841548839583993,-0.001678412314504385,0.0002825991832651198,0.00011938857642235234,0.9445533752441406
182,0.0038314196281135082,0.00021030116477049887,5.059691429138184,0.00011584135417542424,-0.00011882592205214593,2.193149757213386,-0.001077190856449306,0.0011826398549601436,-0.001658627181313932,0.000275612052064389,0.00012219521158840507,0.9456024169921875
183,0.0038253962993621826,0.00017889533773995936,5.059658527374268,0.00011896741706901837,-0.00011854575914060916,2.2120824204291227,-0.0010783442994579673,0.001180529361590743,-0.0016388423973694444,0.00026865018298849463,0.00012514718400780112,0.9466317892074585
184,0.003820025362074375,0.0001473960146540776,5.05962610244751,0.00012195968654176752,-0.00011826588147645367,2.2310352494922387,-0.0010794706176966429,0.0011778486659750342,-0.0016191020840778947,0.00026181573048233986,0.00012814899673685431,0.9476420879364014
185,0.0038153170607984066,0.00011582364822970703,5.05959415435791,0.00012482050430241787,-0.00011798222863768082,2.250007926594698,-0.0010805799392983317,0.0011746239615604281,-0.0015993162523955107,0.00025509297847747803,0.0001312346721533686,0.9486343264579773
186,0.003811280708760023,8.419873483944684e-05,5.059562683105469,0.0001275564379490072,-0.00011769111905191032,2.2690000291411083,-0.0010816827416419983,0.0011708796955645084,-0.0015796497464179993,0.00024869112530723214,0.00013438472524285316,0.9496071934700012
187,0.0038079246878623962,5.2541832701535895e-05,5.0595316886901855,0.000130166840425314,-0.00011738850183129479,2.288011253634502,-0.0010827872902154922,0.0011666400823742151,-0.0015600129263475537,0.00024224468506872654,0.00013762075104750693,0.9505619406700134
188,0.003805256448686123,2.0873503672191873e-05,5.059500694274902,0.00013265481755414237,-0.00011707198524257834,2.307041268464353,-0.0010839004535228014,0.0011619300348684192,-0.0015403752913698554,0.0002359396603424102,0.0001408631942467764,0.951499342918396
189,0.0038032825104892254,-1.0785683116409928e-05,5.059470176696777,0.00013502487776108083,-0.00011673834230596647,2.326089612052596,-0.0010850289836525917,0.001156772836111486,-0.0015208723489195108,0.0002298422623425722,0.00014415249461308122,0.952418327331543
190,0.0038020084612071514,-4.2415176721988246e-05,5.0594401359558105,0.00013728139396794418,-0.00011638491058385547,2.345156032796563,-0.0010861781192943454,0.001151191652752459,-0.0015014129457995296,0.00022394245024770498,0.00014746878878213465,0.9533205032348633
191,0.003801438957452774,-7.399445894407108e-05,5.059410572052002,0.00013942580497088293,-0.00011600891470409103,2.3642401809926508,-0.0010873524006456137,0.0011452091857790947,-0.0014820883516222239,0.0002180933952331543,0.0001508162822574377,0.9542049765586853
192,0.0038015777245163918,-0.00010550305887591094,5.059381484985352,0.00014146349322303813,-0.00011560717810699117,2.3833416663933518,-0.001088554854504764,0.0011388470884412527,-0.001462823012843728,0.00021248639677651227,0.0001542211539344862,0.9550737142562866
193,0.0038024275563657284,-0.00013692057109437883,5.059352397918701,0.0001433955382493194,-0.00011517877114530783,2.402460130462478,-0.0010897881584241986,0.0011321267811581492,-0.0014436462661251426,0.00020690624660346657,0.0001575717469677329,0.9559259414672852
194,0.003803990548476577,-0.00016822667384985834,5.059323787689209,0.00014522821266645867,-0.00011472167068093952,2.4215953903773957,-0.001091054524295032,0.0011250688694417477,-0.0014246049104258418,0.00020161105203442276,0.00016092596342787147,0.9567614197731018
195,0.0038062678650021553,-0.0001994011690840125,5.059295654296875,0.0001469654309949174,-0.00011423427388312923,2.4407470286524164,-0.0010923538357019424,0.0011176938423886895,-0.0014055466745048761,0.00019648027955554426,0.00016426912043243647,0.957582414150238
196,0.0038092597387731075,-0.00023042394604999572,5.059267997741699,0.00014860980355566633,-0.00011371472266930027,2.459914739165843,-0.0010936876060441136,0.0011100200936198235,-0.0013867130037397146,0.00019144799443893135,0.00016761469305492938,0.9583864808082581
197,0.003812965704128146,-0.00026127503952011466,5.059240818023682,0.00015016367019259668,-0.00011316206472566925,2.4790982078747112,-0.0010950551368296146,0.0011020662495866418,-0.0013680129777640104,0.0001864982332335785,0.0001709206699160859,0.9591756463050842
198,0.0038173841312527657,-0.0002919346443377435,5.059213638305664,0.0001516308065933257,-0.00011257477237447411,2.4982972126502694,-0.0010964554967358708,0.0010938503546640277,-0.0013494176091626287,0.00018170246039517224,0.00017421736265532672,0.9599500298500061
199,0.0038225131575018167,-0.00032238312996923923,5.059186935424805,0.00015301792209479264,-0.00011195218117676653,2.5175114102206892,-0.0010978867067024112,0.0010853898711502552,-0.0013308955822139978,0.00017720671894494444,0.0001774683187250048,0.9607102870941162
200,0.0038283495232462883,-0.0003526010550558567,5.0591607093811035,0.0001543265710123027,-0.00011129386658947915,2.5367404818144514,-0.0010993476025760174,0.001076700515113771,-0.0013125682016834617,0.00017275079153478146,0.00018066333723254502,0.9614561200141907
201,0.003834889503195882,-0.00038256915286183357,5.0591349601745605,0.00015556037988761687,-0.00011059988272665855,2.555984273728258,-0.0011008352739736438,0.0010677978862076998,-0.0012943294132128358,0.00016844029596541077,0.00018378299137111753,0.9621879458427429
202,0.003842128673568368,-0.00041226838948205113,5.059109210968018,0.00015672201519503401,-0.00010986964350911954,2.575242386428153,-0.001102347276173532,0.0010586968855932355,-0.0012762252008542418,0.00016422593034803867,0.00018685981922317296,0.9629063010215759
203,0.0038500616792589426,-0.00044167996384203434,5.059083938598633,0.00015781448024279545,-0.00010910249025286589,2.5945146109895614,-0.0011038806987926364,0.0010494119487702847,-0.0012582394992932677,0.00016012332343962044,0.00018990132957696915,0.9636104106903076
204,0.0038586824666708708,-0.00047078533680178225,5.059059143066406,0.00015884021383445371,-0.00010829844224091723,2.613800597454733,-0.001105432165786624,0.0010399563470855355,-0.001240478246472776,0.00015610482660122216,0.00019287606119178236,0.9643011093139648
205,0.0038679842837154865,-0.0004995662020519376,5.059034824371338,0.00015980214858461216,-0.00010745774631826244,2.6331001458305274,-0.0011069976026192307,0.0010303433518856764,-0.00122274539899081,0.00015219551278278232,0.00019577503553591669,0.9649794697761536
206,0.0038779599126428366,-0.0005280046025291085,5.0590105056762695,0.00016070646517772646,-0.00010658112060601965,2.65241300717008,-0.001108573516830802,0.0010205853031948209,-0.0012052670354023576,0.0001485568209318444,0.0001985792478080839,0.9656437635421753
207,0.0038886009715497494,-0.0005560828722082078,5.058986663818359,0.00016155403041014118,-0.00010566863495720114,2.6717389228525694,-0.0011101558338850737,0.0010106934932991862,-0.0011879217345267534,0.0001449249975848943,0.000201322473003529,0.9662961959838867
208,0.0038998988457024097,-0.0005837836069986224,5.058963298797607,0.00016234648716480774,-0.00010472110409831537,2.6910776762177693,-0.00111174036283046,0.0010006788652390242,-0.0011707260273396969,0.00014133773220237345,0.0002039707760559395,0.9669358730316162
209,0.003911843989044428,-0.0006110897520557046,5.058940410614014,0.00016308742902402368,-0.0001037392289435779,2.710428939159141,-0.001113323145546019,0.0009905515471473336,-0.0011536941165104508,0.0001378952874802053,0.000206531272851862,0.9675635695457458
210,0.00392442662268877,-0.0006379846017807722,5.05891752243042,0.00016378011892298437,-0.00010272317480386484,2.729792570597417,-0.0011148995254188776,0.0009803216671571136,-0.001136810751631856,0.00013457960449159145,0.00020903458062093705,0.9681800007820129
211,0.003937636036425829,-0.0006644517998211086,5.058895111083984,0.00016442849616986612,-0.00010167393600557517,2.7491682444200425,-0.0011164655443280935,0.000969997956417501,-0.001120121800340712,0.00013142636453267187,0.00021144159836694598,0.9687837362289429
212,0.003951460588723421,-0.0006904753390699625,5.058873176574707,0.000165032058190356,-0.00010059205321200082,2.7685557602223687,-0.001118016429245472,0.0009595889714546502,-0.0011035071220248938,0.0001282131706830114,0.00021377770463004708,0.9693768620491028
213,0.003965889103710651,-0.0007160396780818701,5.05885124206543,0.0001655908847010655,-9.947861510339884e-05,2.7879549216430557,-0.0011195477563887835,0.0009491026867181063,-0.0010871152626350522,0.0001249704509973526,0.00021601574553642422,0.9699583053588867
214,0.003980908542871475,-0.000741129566449672,5.0588297843933105,0.00016611066152588054,-9.833455400842794e-05,2.807365471004175,-0.001121055451221764,0.0009385467856191099,-0.0010709327179938555,0.00012197936302982271,0.00021816309890709817,0.970528244972229
215,0.0039965067990124226,-0.0007657302776351571,5.05880880355835,0.00016659352837891265,-9.716043087015791e-05,2.826787202308221,-0.0011225348571315408,0.000927928660530597,-0.0010548541322350502,0.00011906385770998895,0.00022024645295459777,0.9710882306098938
216,0.004012669902294874,-0.0007898273761384189,5.058787822723389,0.00016703885297270852,-9.595834904563283e-05,2.8462199609459042,-0.001123981666751206,0.0009172545978799462,-0.001038954360410571,0.00011608671047724783,0.00022218699450604618,0.9716371297836304
217,0.004029383882880211,-0.00081340700853616,5.058767318725586,0.00016745065557475117,-9.472890350248342e-05,2.865663490883656,-0.0011253916891291738,0.0009065308840945363,-0.0010232485365122557,0.0001132810502895154,0.00022406164498534054,0.9721757769584656
218,0.004046634770929813,-0.0008364556124433875,5.058747291564941,0.0001678303302533528,-9.347352098343364e-05,2.885117602591717,-0.001126761082559824,0.0008957631071098149,-0.0010076467879116535,0.0001105161354644224,0.00022583208919968456,0.972705602645874
219,0.004064407665282488,-0.0008589602075517178,5.058727264404297,0.00016817869643355135,-9.219339422550377e-05,2.9045821153084614,-0.001128085539676249,0.0008849566802382469,-0.0009922538883984089,0.0001077657361747697,0.00022751018695998937,0.9732245802879333
220,0.004082687199115753,-0.0008809082210063934,5.0587077140808105,0.0001684980955836501,-9.088976813265148e-05,2.9240567869870167,-0.0011293613351881504,0.0008741162600927055,-0.000977024552412331,0.00010510643915040419,0.0002290957054356113,0.9737331867218018
221,0.004101457539945841,-0.0009022875456139445,5.058688640594482,0.00016879032110186267,-8.956364150192186e-05,2.943541441427241,-0.001130585209466517,0.0008632465614937246,-0.0009619889315217733,0.00010251275671180338,0.00023060257080942392,0.9742323160171509
222,0.004120702855288982,-0.0009230865980498493,5.058669567108154,0.0001690571468050132,-8.821628864419395e-05,2.9630358877778047,-0.0011317532043904066,0.0008523515425622463,-0.0009471622761338949,9.998483437811956e-05,0.00023201947624329478,0.9747218489646912
223,0.004140406847000122,-0.0009432942606508732,5.058650970458984,0.00016929877346428664,-8.684897387989388e-05,2.9825399180801204,-0.0011328619439154863,0.0008414347539655864,-0.0009324542479589581,9.744259295985103e-05,0.00023334620345849544,0.9752024412155151
224,0.0041605522856116295,-0.0009628998814150691,5.0586323738098145,0.00016951638085584223,-8.546280501819936e-05,3.0020533958907416,-0.0011339084012433887,0.0008304998045787215,-0.0009180153720080853,9.494023106526583e-05,0.00023459250223822892,0.975673496723175
225,0.0041811224073171616,-0.000981893390417099,5.058614253997803,0.00016971348089017427,-8.405910368436409e-05,3.0215761260147604,-0.0011348893167451024,0.0008195500122383237,-0.0009036203846335411,9.259294893126935e-05,0.00023575003433506936,0.9761362075805664
