id_run_name,reward,max_reward,std,num_envs_test,checkpoint,mean_Episode_Reward/rew_attitude_stability2,mean_Episode_Reward/rew_ang_vel_stability4,mean_Episode_Reward/rew_vel2,mean_Episode_Reward/rew_pos2,mean_Episode_Reward/rew_action_rate,mean_Episode_Reward/rew_heading,mean_Episode_Termination/time_out,mean_Episode_Termination/below_min_altitude,mean_Episode_Termination/bad_attitude,mean_Episode_Termination/safety_shutdown
ppo_random_command10_11,301.6777774095535,301.6777774095535,0.0,1,C:/Users/Teresa/Documents/GitHub/navsim/tmp/tmpTeresa/resultados_grid_command_v10/best_model_ppo_random_command10_11_4096.pt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo_random_command10_11,231.85802328923288,354.9820157289505,80.28058141490601,64,C:/Users/Teresa/Documents/GitHub/navsim/tmp/tmpTeresa/resultados_grid_command_v10/best_model_ppo_random_command10_11_4096.pt,1.227717492538385,0.5962347997209201,3.63512784176721,0.6007082264583844,-0.0013546023095468,1.7830267112033489,0.0,0.1734775641025641,0.0270432692307692,0.0
ppo_random_command10_11,228.0833842327583,346.52638149261475,84.59146450016219,256,C:/Users/Teresa/Documents/GitHub/navsim/tmp/tmpTeresa/resultados_grid_command_v10/best_model_ppo_random_command10_11_4096.pt,1.3807446985327696,0.6607358221892978,5.819891689899261,0.8374369927353458,-0.0009990930911394,2.118969280103939,0.0,0.1354672330097087,0.050831816343042,0.0
