70.02, -50.0, 0.0, 1.75, -0.0, 0.0, -0.0
71.04, -50.0, 0.0, 1.76, 0.0, -0.0, 0.03
72.06, -49.98, 0.0, 1.87, 0.04, -0.0, 0.24
73.08, -49.88, -0.0, 2.38, 0.2, -0.0, 0.8
74.1, -49.51, -0.0, 3.62, 0.54, -0.0, 1.66
75.12, -48.69, -0.0, 5.84, 1.09, 0.0, 2.71
76.14, -47.23, -0.0, 9.17, 1.79, 0.0, 3.78
77.16, -45.0, -0.0, 13.54, 2.57, 0.0, 4.75
78.18, -41.95, -0.0, 18.79, 3.4, 0.0, 5.5
79.2, -38.05, -0.0, 24.67, 4.24, 0.0, 5.98
80.22, -33.3, 0.0, 30.89, 5.07, 0.0, 6.16
81.24, -27.7, 0.0, 37.14, 5.89, 0.0, 6.05
82.26, -21.27, 0.0, 43.13, 6.69, -0.0, 5.66
83.28, -14.06, 0.0, 48.6, 7.44, -0.0, 5.05
84.3, -6.09, 0.0, 53.35, 8.15, -0.0, 4.23
85.32, 2.56, 0.0, 57.17, 8.8, -0.0, 3.28
86.34, 11.85, 0.0, 60.0, 9.39, -0.0, 2.27
87.36, 21.69, -0.0, 61.79, 9.88, -0.0, 1.26
88.38, 31.97, -0.0, 62.59, 10.26, -0.0, 0.36
89.4, 42.59, -0.0, 62.57, 10.52, 0.0, -0.33
90.42, 53.39, -0.0, 62.02, 10.63, 0.0, -0.68
91.44, 64.22, -0.0, 61.3, 10.57, 0.0, -0.67
92.46, 74.91, 0.0, 60.7, 10.37, 0.0, -0.52
93.48, 85.36, 0.0, 60.25, 10.13, 0.0, -0.36
94.5, 95.57, 0.0, 59.95, 9.92, 0.0, -0.24
95.52, 105.62, 0.0, 59.76, 9.8, -0.0, -0.15
96.54, 115.6, 0.0, 59.66, 9.78, -0.0, -0.05
97.56, 125.6, 0.0, 59.64, 9.83, -0.0, 0.03
98.58, 135.66, -0.0, 59.71, 9.91, -0.0, 0.09
99.6, 145.81, -0.0, 59.82, 9.99, -0.0, 0.12
100.62, 156.03, -0.0, 59.94, 10.04, -0.0, 0.12
101.64, 166.28, -0.0, 60.04, 10.05, 0.0, 0.07
102.66, 176.5, -0.0, 60.07, 9.96, 0.0, -0.03
103.68, 186.54, -0.0, 59.95, 9.7, -0.0, -0.23
104.7, 196.22, -0.0, 59.56, 9.25, -0.0, -0.55
105.72, 205.34, -0.0, 58.78, 8.63, 0.0, -0.98
106.74, 213.77, -0.0, 57.53, 7.87, 0.0, -1.45
107.76, 221.35, 0.0, 55.81, 7.01, 0.0, -1.91
108.78, 228.04, 0.0, 53.64, 6.1, 0.0, -2.31
109.8, 233.78, 0.0, 51.11, 5.18, 0.0, -2.63
110.82, 238.6, 0.0, 48.3, 4.3, -0.0, -2.86
111.84, 242.55, 0.0, 45.3, 3.46, -0.0, -3.01
112.86, 245.67, 0.0, 42.17, 2.7, -0.0, -3.1
113.88, 248.06, -0.0, 38.98, 2.0, -0.0, -3.15
114.9, 249.76, -0.0, 35.75, 1.37, -0.0, -3.17
115.92, 250.87, -0.0, 32.51, 0.81, 0.0, -3.16
116.94, 251.43, -0.0, 29.3, 0.32, 0.0, -3.14
117.96, 251.54, -0.0, 26.12, -0.08, 0.0, -3.1
118.98, 251.29, 0.0, 22.99, -0.38, 0.0, -3.04
120.0, 250.81, 0.0, 19.91, -0.54, 0.0, -3.0
121.02, 250.24, 0.0, 16.87, -0.55, -0.0, -2.96
122.04, 249.74, 0.0, 13.88, -0.41, -0.0, -2.89
123.06, 249.43, 0.0, 11.01, -0.18, -0.0, -2.73
124.08, 249.37, 0.0, 8.36, 0.05, -0.0, -2.45
125.1, 249.51, -0.0, 6.07, 0.21, -0.0, -2.03
126.12, 249.77, -0.0, 4.25, 0.27, -0.0, -1.53
127.14, 250.03, -0.0, 2.97, 0.22, -0.0, -0.99
128.16, 250.21, -0.0, 2.22, 0.12, 0.0, -0.49
129.18, 250.27, -0.0, 1.95, 0.01, 0.0, -0.08
130.2, 250.23, 0.0, 2.01, -0.07, 0.0, 0.17
131.22, 250.14, 0.0, 2.22, -0.1, 0.0, 0.21
132.24, 250.04, 0.0, 2.39, -0.09, 0.0, 0.1
133.26, 249.96, 0.0, 2.42, -0.06, -0.0, -0.04
134.28, 249.92, 0.0, 2.32, -0.02, -0.0, -0.15
135.3, 249.92, -0.0, 2.14, 0.01, -0.0, -0.2
136.32, 249.94, -0.0, 1.94, 0.03, -0.0, -0.19
137.34, 249.97, -0.0, 1.77, 0.03, 0.0, -0.14
138.36, 249.98, 0.0, 1.72, -0.0, 0.0, -0.0
139.38, 249.98, 0.0, 1.72, -0.0, 0.0, -0.0
