160.0, 350.0, 300.0, 1.75
180.0, 250.0, 300.0, 60.0
190.0, 150.0, 300.0, 60.0
200.0, 50.0, 300.0, 60.0
210.0, -50.0, 300.0, 60.0
220.0, -150.0, 300.0, 60.0
230.0, -250.0, 300.0, 60.0
240.0, -350.0, 300.0, 60.0
260.0, -450.0, 300.0, 20.0
270.0, -450.0, 300.0, 3.0
280.0, -450.0, 300.0, 1.75
