200.02, 6.150199277458138e-07, 0.0, 0.0, 0.0, 0.0, -9.641219196949147e-06, -5.166772728082414e-05, 0.0, -0.5, 0.0, 0.0
201.04, 0.07113342306969929, -0.0, 0.0, 0.03, 5.690621946996544e-07, -6.603882079072397e-05, 0.000872342515114255, 0.0, 0.9, 0.0, 0.0
202.06, 0.461898912178334, -0.04, -0.0, 0.21, 9.813231827138225e-07, 1.9644692808886785e-06, 0.008170615810327408, 0.0, 7.4, 0.0, 0.0
203.08, 1.17516651273419, -0.16, 0.0, 0.56, 1.3109503242958453e-06, 1.503228649050943e-05, 0.02296573836176119, 0.0, 3.8, 0.0, -38.0
204.1, 2.0285105013725486, -0.34, 0.0, 0.8599999999999999, 9.098407645069528e-07, -3.230672712068412e-06, 0.04102072059951145, 0.0, 0.0, 0.0, 0.0
205.12, 2.8226184162857746, -0.55, 0.0, 1.05, 4.332999736789134e-07, 3.364221332323293e-06, 0.057188103469014706, 0.0, 0.0, 0.0, -41.0
206.14, 3.3803603012549956, -0.7, 0.0, 1.0699999999999998, 1.5083391247117106e-07, 3.018051021052617e-06, 0.06837583572067252, 0.0, -0.6, 0.0, 0.0
207.16, 3.6590750826457836, -0.7799999999999998, -0.0, 0.9700000000000002, 7.695459203205246e-08, -8.519396139788147e-06, 0.075069377773892, 0.0, -0.09999999999999998, 0.0, 0.0
208.18, 3.691137676476615, -0.8300000000000001, 0.0, 0.75, -9.418360491508793e-08, 1.6643515741504435e-05, 0.07977335735469682, 0.0, 0.0, 0.0, 0.0
209.2, 3.5609728629044417, -0.8400000000000003, 0.0, 0.4800000000000004, -7.699132709149126e-08, -5.8301073405784e-06, 0.08333852759192206, 0.0, -1.0, 0.0, 0.0
210.22, 3.3828694018083985, -0.8300000000000001, -0.0, 0.17999999999999972, -2.0576545800565782e-07, -3.229525131988875e-05, 0.0852912351826225, 0.0, 0.0, 0.0, 0.0
211.24, 3.254657275397315, -0.8199999999999994, 0.0, -0.11000000000000032, -1.5999741442840332e-07, 7.290138659528218e-05, 0.08725980088248009, 0.0, 0.0, 0.0, 0.0
212.26, 3.2356201043748305, -0.8000000000000007, 0.0, -0.3899999999999997, 4.1985927623500174e-08, -1.635104411036511e-05, 0.08836690113495371, 0.0, -1.1, 0.0, -25.0
213.28, 3.3433278215481645, -0.75, -0.0, -0.6100000000000003, -1.0164239938603714e-07, -0.00011096311605745935, 0.08632712035367018, 0.0, -10.8, 0.0, 0.0
214.3, 3.513751325353427, -0.71, 0.0, -0.8199999999999994, 1.359348971163854e-07, 0.00014160382003344072, 0.08519993799539827, 0.0, -15.0, 0.0, -41.0
215.32, 3.678206873190381, -0.6600000000000001, 0.0, -0.9500000000000006, -4.907624315819703e-07, -6.253825621612878e-06, 0.08178370356535969, 0.0, 0.0, 0.0, 0.0
216.34, 3.7654838359979634, -0.5800000000000001, -0.0, -1.0099999999999998, 4.3581803765846416e-07, -9.894102237142299e-05, 0.07392972130859676, 0.0, -1.7, 0.0, -39.0
217.36, 3.7093773836102186, -0.47999999999999865, 0.0, -1.01, 2.1284995455062017e-07, 4.920704448079334e-05, 0.06533219034130333, 0.0, 0.5, 0.0, 0.0
218.38, 3.4540278213212905, -0.39000000000000057, 0.0, -0.9, -3.3164525348183815e-07, 1.3208192766330792e-05, 0.05340744704333655, 0.0, 0.0, 0.0, 0.0
219.4, 2.9471170578581662, -0.2599999999999998, 0.0, -0.69, 2.3159969941843883e-07, -9.659097635115025e-06, 0.038150923296244255, 0.0, -5.3, 0.0, 0.0
220.42, 2.1726481537515108, -0.11000000000000121, 0.0, -0.35000000000000003, 1.526345698721343e-07, -1.8359662842817718e-06, 0.020149879146048155, 0.0, -3.5, 0.0, 0.0
221.44, 1.3124023773218236, 0.0600000000000005, 0.0, 0.010000000000000009, -7.847752669931651e-08, 9.56064784316229e-07, 0.0027720315219892377, 0.0, 0.0, 0.0, 0.0
222.46, 0.7655716818169088, 0.20000000000000107, 0.0, 0.15000000000000002, -2.647485786155812e-08, -4.33489152092412e-07, -0.0069116248129537095, 0.0, 0.0, 0.0, 0.0
223.48, 0.6132699242585844, 0.23999999999999844, 0.0, 0.16000000000000003, -4.772601869262871e-09, -1.432749613103512e-07, -0.007468913352101536, 0.0, -4.0, 0.0, 0.0
224.5, 0.5721887800367916, 0.21000000000000085, 0.0, 0.12, -1.6157670756911102e-09, 1.7875955925733537e-08, -0.0010630789013332809, 0.0, 0.0, 0.0, 0.0
225.52, 0.4837354648978291, 0.11999999999999922, 0.0, 0.09, 2.374918040004559e-09, 1.3964789994704178e-08, 0.008171150830485363, 0.0, 0.0, 0.0, 0.0
226.54, 0.3944616584663752, 0.02000000000000135, 0.0, 0.09999999999999999, 3.77390563244262e-09, -2.865908292225762e-08, 0.01655446395703586, 0.0, 0.0, 0.0, 0.0
227.56, 0.35999999999999943, -0.05000000000000071, 0.0, 0.08, -4.7297703087423315e-08, -3.6528889434809206e-08, 0.02191162746447084, 0.0, 0.0, 0.0, 0.0
228.58, 0.3220248437621351, -0.08000000000000007, 0.0, 0.06, -4.991816071608923e-08, 9.38829114582072e-08, 0.023679373507888846, 0.0, -0.5, 0.0, 0.0
229.6, 0.2617250465660049, -0.08000000000000007, 0.0, 0.03, -3.217774491304226e-09, 1.9554915092723874e-08, 0.02260674091624204, 0.0, 0.0, 0.0, 0.0
230.62, 0.18027756377326884, -0.049999999999998934, 0.0, 0.0, 5.221345134032163e-09, -3.585314408920399e-08, 0.019862248264147953, 0.0, 0.0, 0.0, -39.0
231.64, 0.11704699910704851, -0.030000000000001137, 0.0, -0.039999999999999994, 8.596376943614814e-09, 4.616740321348516e-08, 0.016973916111359344, 0.0, -3.1999999999999997, 0.0, 0.0
232.66, 0.11704699910718329, 0.0, 0.0, -0.04, 9.878213802494429e-10, 1.0287232393572715e-08, 0.014588969254788031, 0.0, -2.7, 0.0, -25.0
233.68, 0.13152946437965019, 0.019999999999999574, 0.0, -0.04, -6.4002492194958904e-09, -3.5121553082071995e-08, 0.01331261795913563, 0.0, -0.6, 0.0, 0.0
234.7, 0.12083045973599696, 0.030000000000001137, 0.0, -0.03, -4.184247615057757e-09, 6.897984719156767e-08, 0.01306094405355851, 0.0, -1.5, 0.0, 0.0
235.72, 0.08485281374238891, 0.019999999999999574, 0.0, -0.020000000000000004, -7.0332752954982425e-09, -1.6579876427510604e-07, 0.013612234223686404, 0.0, 1.2, 0.0, 0.0
236.74, 0.0538516480712512, 0.019999999999999574, 0.0, 0.010000000000000002, -1.3476437743520364e-08, 7.497153590890239e-09, 0.014529049796784932, 0.0, 0.5, 0.0, 0.0
237.76, 0.03605551275471352, 0.0, 0.0, 0.010000000000000002, 9.073794160485704e-09, 1.762878211471448e-07, 0.015463842026968155, 0.0, -0.5, 0.0, 0.0
238.78, 0.04123105625617357, 0.0, 0.0, 0.019999999999999997, 4.222641791784554e-09, -9.655837519256307e-08, 0.01612899192275341, 0.0, -1.0, 0.0, 0.0
239.8, 0.041231056256201146, -0.009999999999999787, 0.0, 0.01, 1.008263694757261e-07, 4.033289704714144e-09, 0.01641660532209288, 0.0, 1.7, 0.0, -36.0
240.82, 0.03605551275459922, -0.009999999999999787, 0.0, 0.01, 5.4548003447507654e-08, 4.033289704714144e-09, 0.01641660532209288, 0.0, 1.0, 0.0, 0.0
241.84, 0.028284271247491444, 0.0, 0.0, 0.01, 3.401044068596093e-08, -2.977682520561104e-07, 0.016182919393515904, 0.0, -8.1, 0.0, -12.000000000000004
242.86, 0.010000000000133014, -0.009999999999999787, 0.0, -0.01, -5.9443578948048525e-09, -2.2864190221913542e-07, 0.015811408480031597, 0.0, 0.0, 0.0, 0.0
243.88, 0.014142135623703015, 0.0, 0.0, 0.0, -9.427175484688632e-09, 2.8434150966802364e-07, 0.015505819186191871, 0.0, -11.1, 0.0, 0.0
244.9, 0.00999999999999801, 0.0, 0.0, -0.01, -9.318974036887084e-09, 2.3461213163558037e-07, 0.015385980230378626, 0.0, 0.0, 0.0, 0.0
245.92, 0.014142135623823599, 0.009999999999999787, 0.0, -0.0, -4.517488605415565e-09, 9.829402517326913e-08, 0.015356020495525646, 0.0, -1.0, 0.0, 0.0
246.94, 0.01414213562374321, 0.0, 0.0, 0.0, -1.321127740538941e-08, 9.829402517326913e-08, 0.015356020495525646, 0.0, 0.0, 0.0, -40.0
247.96, 0.009999999999934062, 0.0, 0.0, 0.0, -1.2285056527616689e-08, -8.074468090483952e-07, 0.015445898790771073, 0.0, 0.0, 0.0, 0.0
