id_run_name,reward,max_reward,std,num_envs_test,checkpoint,mean_Episode_Reward/rew_attitude_stability2,mean_Episode_Reward/rew_ang_vel_stability4,mean_Episode_Reward/rew_vel2,mean_Episode_Reward/rew_pos2,mean_Episode_Reward/rew_action_rate,mean_Episode_Termination/time_out,mean_Episode_Termination/below_min_altitude,mean_Episode_Termination/bad_attitude,mean_Episode_Termination/safety_shutdown
ppo_random_command9_11,124.90719990804791,124.90719990804791,0.0,1,C:/Users/Teresa/Documents/GitHub/navsim/tmp/tmpTeresa/resultados_grid_command_v9/best_model_ppo_random_command9_11_4096.pt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ppo_random_command9_11,102.01242042960304,269.00535311177373,64.30508415560861,64,C:/Users/Teresa/Documents/GitHub/navsim/tmp/tmpTeresa/resultados_grid_command_v9/best_model_ppo_random_command9_11_4096.pt,1.1505796788162306,0.5260218033469037,1.2466738022903996,2.0021714179139387,-0.0005734782560275,0.0,0.2411184210526315,0.1667763157894737,0.0
ppo_random_command9_11,103.15370126379928,318.718203805387,67.1804489883457,256,C:/Users/Teresa/Documents/GitHub/navsim/tmp/tmpTeresa/resultados_grid_command_v9/best_model_ppo_random_command9_11_4096.pt,1.0703280662865478,0.4672812544754156,1.41714655364702,3.640977098507221,-0.0010907270245103,0.0,0.1826143731988472,0.1210599783861671,0.0
