id_run_name,iteration,reward,max_reward,std_reward,num_envs_train
ppo_random_command_1,0,0,0,0,128
ppo_random_command_2,0,0,0,0,512
ppo_random_command_5,0,0,0,0,1024
ppo_random_command_6,0,0,0,0,64
ppo_random_command_7,0,0,0,0,1024
ppo_random_command_8,0,0,0,0,64
ppo_random_command_9,0,0,0,0,128
ppo_random_command_10,0,0,0,0,512
ppo_random_command_12,0,-24.976355531811713,-0.19084538519382477,17.274142602892454,4096
ppo_random_command_13,0,-34.39256626474006,-0.19084538519382477,21.207648427176174,8196
ppo_random_command_15,0,0,0,0,64
ppo_random_command_17,0,-24.920527628064157,-0.19084538519382477,17.223453468560507,4096
ppo_random_command_18,0,0,0,0,64
ppo_random_command_19,0,0,0,0,64
ppo_random_command_20,0,-24.944005182385446,-0.19084538519382477,17.2458892156225,4096
ppo_random_command_21,0,0,0,0,64
ppo_random_command_22,0,0,0,0,64
ppo_random_command_23,0,0,0,0,64
ppo_random_command_25,0,-34.37619300505945,-0.19084538519382477,21.150598611186957,8196
ppo_random_command_26,0,-34.21307372301817,-0.19084538519382477,21.06811051136727,8196
ppo_random_command_29,0,0,0,0,64
ppo_random_command_30,0,-25.004387453198433,-0.19084538519382477,17.299545898977875,4096
ppo_random_command_31,0,-16.553996369242668,-0.19084538519382477,17.589967727652382,2048
ppo_random_command_32,0,-16.55599209169547,-0.19084538519382477,17.593291863434388,2048
ppo_random_command_33,0,-16.561019862691563,-0.19084538519382477,17.600369459715356,2048
ppo_random_command_34,0,-25.003188875317573,-0.19084538519382477,17.298569622583177,4096
ppo_random_command_35,0,-16.556699082255363,-0.19084538519382477,17.593395465020045,2048
ppo_random_command_36,0,0,0,0,512
ppo_random_command_37,0,0,0,0,1024
