id_run_name,iteration,reward,max_reward,std_reward,num_envs_train
ppo_random_command_1,0,0,0,0,128
ppo_random_command_1,100,-3570.772130330404,-231.0516357421875,2053.1534391068503,128
ppo_random_command_1,200,-5946.935806665665,-231.0516357421875,3635.8579299203184,128
ppo_random_command_1,300,-9256.983021327427,-231.0516357421875,5985.416799491801,128
ppo_random_command_1,400,-12852.431619466146,-231.0516357421875,8110.385391864393,128
ppo_random_command_1,500,-16229.208096711533,-231.0516357421875,10220.679359810945,128
ppo_random_command_1,600,-23708.06167480469,-5417.2392578125,10735.123223961105,128
ppo_random_command_1,700,-31384.2344921875,-13734.712890625,9513.431424649576,128
ppo_random_command_1,800,-37401.04810546875,-22479.234375,7004.147371797935,128
ppo_random_command_1,900,-40252.3228515625,-29440.47265625,4872.311248796568,128
ppo_random_command_1,1000,-42606.7666015625,-34815.27734375,2808.446141016446,128
ppo_random_command_1,1100,-43799.0212890625,-39304.5234375,951.6477268556218,128
ppo_random_command_1,1200,-44109.45828125,-43533.16796875,246.57080685089437,128
ppo_random_command_1,1300,-44109.3956640625,-43533.16796875,247.98663154213168,128
ppo_random_command_1,1400,-44135.7305859375,-43530.15234375,245.9570857138175,128
ppo_random_command_1,1500,-44135.97828125,-43530.15234375,250.7641777247952,128
ppo_random_command_1,1600,-44128.8530859375,-43530.15234375,248.47863842394923,128
ppo_random_command_1,1700,-44126.0575,-43530.15234375,256.2960217897299,128
ppo_random_command_1,1800,-44109.044609375,-43530.15234375,255.88587393382178,128
ppo_random_command_1,1900,-44117.972578125,-43533.35546875,253.5422126827295,128
ppo_random_command_1,2000,-44114.64453125,-43530.37890625,260.7175006946351,128
ppo_random_command_2,0,0,0,0,512
ppo_random_command_5,0,0,0,0,1024
ppo_random_command_5,100,-4979.025734863281,-2080.89404296875,1409.7023691248494,1024
ppo_random_command_5,200,-12003.886123046876,-9746.3955078125,1316.6326355705178,1024
ppo_random_command_5,300,-19277.97298828125,-16663.98046875,1275.1581532005482,1024
ppo_random_command_5,400,-25660.7575,-23016.677734375,1322.9524903895763,1024
ppo_random_command_5,500,-32960.15087890625,-30354.20703125,1279.5932827063807,1024
ppo_random_command_5,600,-39708.5801953125,-36626.10546875,1393.8331457849297,1024
ppo_random_command_5,700,-44786.2055078125,-43828.2265625,325.15141032807264,1024
ppo_random_command_5,800,-44799.582109375,-43558.40625,363.2447333591573,1024
ppo_random_command_5,900,-44828.1918359375,-43977.53515625,274.67659100970116,1024
ppo_random_command_5,1000,-44827.9123828125,-43764.109375,317.68076321564945,1024
ppo_random_command_5,1100,-44832.0844140625,-43763.26171875,282.4953103280279,1024
ppo_random_command_5,1200,-44842.1469140625,-43681.7421875,319.84351361592036,1024
ppo_random_command_5,1300,-44850.27921875,-43978.21484375,244.13502613297572,1024
ppo_random_command_5,1400,-44794.1374609375,-43556.4453125,360.82861339750605,1024
ppo_random_command_5,1500,-44844.030625,-43558.859375,292.89348838641007,1024
ppo_random_command_5,1600,-44788.5058984375,-43682.73046875,354.3218968758223,1024
ppo_random_command_5,1700,-44774.56265625,-43676.97265625,320.3082125779754,1024
ppo_random_command_5,1800,-44797.39375,-43555.42578125,361.7080128662555,1024
ppo_random_command_5,1900,-44834.5425,-43682.015625,319.1225442950845,1024
ppo_random_command_5,2000,-44829.1389453125,-43828.49609375,306.60903614275514,1024
ppo_random_command_6,0,0,0,0,64
ppo_random_command_6,100,-3051.6436521089995,-157.23277282714844,2023.8700633148253,64
ppo_random_command_6,200,-4892.811024716026,-157.23277282714844,3306.2586129531123,64
ppo_random_command_6,300,-7807.1474725341795,-157.23277282714844,6026.795969577254,64
ppo_random_command_6,400,-12630.346606360541,-157.23277282714844,8912.285510418842,64
ppo_random_command_6,500,-17078.56643319637,-157.23277282714844,11230.330670653182,64
ppo_random_command_6,600,-21383.32645339966,-157.23277282714844,12905.945531174419,64
ppo_random_command_6,700,-24510.71162523542,-157.23277282714844,14198.902106870933,64
ppo_random_command_6,800,-27350.544508585117,-157.23277282714844,14803.747693315674,64
ppo_random_command_6,900,-28121.80561065674,-157.23277282714844,14871.19580579716,64
ppo_random_command_7,0,0,0,0,1024
ppo_random_command_7,100,-4979.011931152344,-2081.04736328125,1409.6443958032821,1024
ppo_random_command_7,200,-12003.8165625,-9746.37890625,1316.7737692893209,1024
ppo_random_command_7,300,-19277.85365234375,-16664.021484375,1275.4650655105688,1024
ppo_random_command_7,400,-25660.3908203125,-23014.505859375,1323.0223278310966,1024
ppo_random_command_7,500,-32959.8873046875,-30352.41796875,1279.4520843779728,1024
ppo_random_command_7,600,-39708.2909765625,-36626.16015625,1393.8929704005166,1024
ppo_random_command_7,700,-44786.307890625,-43827.921875,325.19492541145314,1024
ppo_random_command_7,800,-44799.6119921875,-43558.54296875,363.2747528858926,1024
ppo_random_command_7,900,-44828.1772265625,-43977.46875,274.5711867359503,1024
ppo_random_command_7,1000,-44828.1130078125,-43764.33203125,317.6751557048171,1024
ppo_random_command_7,1100,-44832.0193359375,-43762.73828125,282.54525948481427,1024
ppo_random_command_7,1200,-44842.3119140625,-43681.6953125,319.7552899406994,1024
ppo_random_command_7,1300,-44850.1955078125,-43978.31640625,244.06955455576988,1024
ppo_random_command_7,1400,-44794.3141015625,-43556.015625,360.84432798680814,1024
ppo_random_command_7,1500,-44844.234296875,-43558.796875,292.66710451455816,1024
ppo_random_command_7,1600,-44788.697421875,-43682.8203125,354.153225323396,1024
ppo_random_command_7,1700,-44774.467734375,-43677.64453125,320.29874346870776,1024
ppo_random_command_7,1800,-44797.322109375,-43555.83203125,361.8347961244295,1024
ppo_random_command_7,1900,-44834.4761328125,-43681.53125,319.1867146855506,1024
ppo_random_command_7,2000,-44829.24375,-43827.8984375,306.51662019805974,1024
ppo_random_command_8,0,0,0,0,64
ppo_random_command_8,100,-3051.614959716797,-157.03973388671875,2023.5493443687405,64
ppo_random_command_8,200,-4892.647966886821,-157.03973388671875,3305.9269734552477,64
ppo_random_command_8,300,-7807.029915771484,-157.03973388671875,6026.752930529461,64
ppo_random_command_8,400,-12630.214839511447,-157.03973388671875,8912.261241306187,64
ppo_random_command_8,500,-17078.559546288023,-157.03973388671875,11230.458820177599,64
ppo_random_command_8,600,-21383.186553446452,-157.03973388671875,12905.86178709068,64
ppo_random_command_8,700,-24510.51057259696,-157.03973388671875,14198.767672989165,64
ppo_random_command_8,800,-27350.420610753503,-157.03973388671875,14803.724339029573,64
ppo_random_command_8,900,-28121.784586706828,-157.03973388671875,14871.282685628508,64
ppo_random_command_8,1000,-29622.015890663548,-157.03973388671875,14890.059266721133,64
ppo_random_command_8,1100,-32490.265385742186,-2454.41162109375,13463.797185384175,64
ppo_random_command_8,1200,-38038.3615625,-14385.2734375,8370.580692580497,64
ppo_random_command_8,1300,-40261.24513671875,-22998.521484375,5981.470426224891,64
ppo_random_command_8,1400,-42400.987265625,-32442.04296875,3247.488528459881,64
ppo_random_command_8,1500,-42944.5722265625,-34746.48046875,2451.4076577959804,64
ppo_random_command_8,1600,-43607.34828125,-36999.9140625,1164.1284045331172,64
ppo_random_command_8,1700,-43924.705625,-43553.66015625,171.91119673494745,64
ppo_random_command_8,1800,-43918.2730078125,-43553.66015625,177.58112452174058,64
ppo_random_command_8,1900,-43908.1205859375,-43553.66015625,194.9160238911199,64
ppo_random_command_8,2000,-43909.7948046875,-43555.58984375,188.01015145141466,64
ppo_random_command_9,0,0,0,0,128
ppo_random_command_9,100,-3570.1553586324058,-228.31240844726562,2051.745031898845,128
ppo_random_command_9,200,-5946.068036201673,-228.31240844726562,3635.3581115792017,128
ppo_random_command_9,300,-9256.28036226545,-228.31240844726562,5985.453128549216,128
ppo_random_command_10,0,0,0,0,512
ppo_random_command_12,0,-24.976355531811713,-0.19084538519382477,17.274142602892454,4096
ppo_random_command_12,100,-6890.800805664063,-5613.40869140625,380.47189992533265,4096
ppo_random_command_13,0,-34.39256626474006,-0.19084538519382477,21.207648427176174,8196
ppo_random_command_15,0,0,0,0,64
ppo_random_command_15,100,-3053.013962965745,-157.31387329101562,2027.9262307098707,64
ppo_random_command_15,200,-4892.0448383532075,-157.31387329101562,3304.9316872183113,64
ppo_random_command_17,0,-24.920527628064157,-0.19084538519382477,17.223453468560507,4096
ppo_random_command_18,0,0,0,0,64
ppo_random_command_18,100,-3051.409673837515,-157.07276916503906,2023.5321999325024,64
ppo_random_command_18,200,-4892.508099204616,-157.07276916503906,3305.965838419015,64
ppo_random_command_18,300,-7806.781233520508,-157.07276916503906,6026.5689323213965,64
ppo_random_command_18,400,-12630.098567114936,-157.07276916503906,8912.319398130552,64
ppo_random_command_18,500,-17078.396974279527,-157.07276916503906,11230.423825799278,64
ppo_random_command_19,0,0,0,0,64
ppo_random_command_19,100,-3051.5850031926084,-157.05780029296875,2023.5336264170267,64
ppo_random_command_19,200,-4892.551658228824,-157.05780029296875,3305.8426247370676,64
ppo_random_command_19,300,-7806.877932128907,-157.05780029296875,6026.585135395546,64
ppo_random_command_19,400,-12630.154759724936,-157.05780029296875,8912.267529223762,64
ppo_random_command_19,500,-17078.549099536653,-157.05780029296875,11230.53198626089,64
ppo_random_command_19,600,-21383.159294637044,-157.05780029296875,12905.885293217361,64
ppo_random_command_19,700,-24510.448703438895,-157.05780029296875,14198.747875005149,64
ppo_random_command_19,800,-27350.439823057593,-157.05780029296875,14803.797988765189,64
ppo_random_command_19,900,-28121.801088554916,-157.05780029296875,14871.350262578404,64
ppo_random_command_19,1000,-29621.761873586554,-157.05780029296875,14889.857805086314,64
ppo_random_command_19,1100,-32490.1297265625,-2453.9189453125,13463.73565148836,64
ppo_random_command_19,1200,-38038.46255859375,-14385.705078125,8370.660954974222,64
ppo_random_command_19,1300,-40259.205546875,-22998.935546875,5980.116658025339,64
ppo_random_command_19,1400,-42398.7802734375,-32442.08984375,3246.137669745723,64
ppo_random_command_19,1500,-42942.6721875,-34747.02734375,2450.299161821719,64
ppo_random_command_19,1600,-43605.4812890625,-36999.87890625,1162.8864050803481,64
ppo_random_command_19,1700,-43923.1155859375,-43554.69921875,166.34295608205034,64
ppo_random_command_19,1800,-43916.7058203125,-43554.69921875,172.07832046375043,64
ppo_random_command_19,1900,-43904.3633203125,-43554.69921875,184.8874477315951,64
ppo_random_command_19,2000,-43906.074296875,-43554.69921875,177.71005205735486,64
ppo_random_command_20,0,-24.944005182385446,-0.19084538519382477,17.2458892156225,4096
ppo_random_command_21,0,0,0,0,64
ppo_random_command_21,100,-3051.583985548753,-157.05906677246094,2023.5300030419628,64
ppo_random_command_21,200,-4892.553506148489,-157.05906677246094,3305.8449309233865,64
ppo_random_command_22,0,0,0,0,64
ppo_random_command_22,100,-3051.410135122446,-157.07296752929688,2023.5318820354305,64
ppo_random_command_22,200,-4892.509262888055,-157.07296752929688,3305.9671771215226,64
ppo_random_command_22,300,-7806.781610107422,-157.07296752929688,6026.568480021315,64
ppo_random_command_22,400,-12630.099859449598,-157.07296752929688,8912.320135067275,64
ppo_random_command_22,500,-17078.400623727353,-157.07296752929688,11230.427189647615,64
ppo_random_command_22,600,-21383.114407857258,-157.07296752929688,12905.941150134133,64
ppo_random_command_22,700,-24510.36949244908,-157.07296752929688,14198.73685530367,64
ppo_random_command_22,800,-27350.17369972787,-157.07296752929688,14803.580121875097,64
ppo_random_command_22,900,-28121.438649377156,-157.07296752929688,14871.040843433428,64
ppo_random_command_23,0,0,0,0,64
ppo_random_command_23,100,-3051.5882544884316,-157.06842041015625,2023.5439244619113,64
ppo_random_command_23,200,-4892.641542133532,-157.06842041015625,3305.9106134922545,64
ppo_random_command_23,300,-7807.049876708985,-157.06842041015625,6026.757826672978,64
ppo_random_command_25,0,-34.37619300505945,-0.19084538519382477,21.150598611186957,8196
ppo_random_command_25,100,-7165.283583984375,-6766.79541015625,164.46226839076323,8196
ppo_random_command_25,200,-14090.328515625,-13206.26171875,264.7441012951382,8196
ppo_random_command_25,300,-21113.33919921875,-20631.478515625,229.32654568384967,8196
ppo_random_command_25,400,-27900.41751953125,-27389.912109375,219.07717792244708,8196
ppo_random_command_25,500,-34791.428671875,-33709.2734375,256.0249782622933,8196
ppo_random_command_25,600,-41720.9685546875,-41044.2734375,232.29528907362294,8196
ppo_random_command_25,700,-44912.707890625,-44172.1640625,288.2410350584365,8196
ppo_random_command_25,800,-45056.1520703125,-44023.296875,560.5396392937981,8196
ppo_random_command_25,900,-45056.5234765625,-44032.62890625,576.0490750667185,8196
ppo_random_command_25,1000,-45102.296328125,-44103.82421875,580.7375734631596,8196
ppo_random_command_25,1100,-44927.322109375,-43987.42578125,412.9389616712222,8196
ppo_random_command_25,1200,-44955.9245703125,-43977.79296875,397.9438890163397,8196
ppo_random_command_25,1300,-44927.9374609375,-44431.109375,223.10975270586087,8196
ppo_random_command_25,1400,-44945.9103515625,-43987.55859375,399.4648976185964,8196
ppo_random_command_25,1500,-44997.5129296875,-43888.8515625,498.5976914034317,8196
ppo_random_command_25,1600,-44970.184296875,-43981.80078125,403.3752736191244,8196
ppo_random_command_25,1700,-45055.517265625,-44190.2734375,551.3572485845873,8196
ppo_random_command_25,1800,-44971.9993359375,-43988.01953125,353.98866097908046,8196
ppo_random_command_25,1900,-44972.6796484375,-43558.6640625,428.0346371097108,8196
ppo_random_command_25,2000,-45048.7900390625,-43983.87890625,593.545875855017,8196
ppo_random_command_26,0,-34.21307372301817,-0.19084538519382477,21.06811051136727,8196
ppo_random_command_29,0,0,0,0,64
ppo_random_command_29,100,-3051.1626739501953,-157.04420471191406,2023.4431449990805,64
ppo_random_command_30,0,-25.004387453198433,-0.19084538519382477,17.299545898977875,4096
ppo_random_command_30,100,-6890.9207763671875,-5613.4560546875,380.5126110414927,4096
ppo_random_command_31,0,-16.553996369242668,-0.19084538519382477,17.589967727652382,2048
ppo_random_command_32,0,-16.55599209169547,-0.19084538519382477,17.593291863434388,2048
ppo_random_command_32,100,-6236.797685546875,-4597.83203125,764.8399487115843,2048
ppo_random_command_32,200,-13141.088232421875,-11198.8115234375,795.1802623741282,2048
ppo_random_command_33,0,-16.561019862691563,-0.19084538519382477,17.600369459715356,2048
ppo_random_command_33,100,-6236.8615234375,-4598.84423828125,764.8000819299061,2048
ppo_random_command_33,200,-13140.94529296875,-11197.7216796875,795.198797661548,2048
ppo_random_command_33,300,-20324.127578125,-18659.705078125,671.7188517919742,2048
ppo_random_command_33,400,-27076.24126953125,-25500.376953125,655.1450493260769,2048
ppo_random_command_33,500,-34040.08197265625,-32392.474609375,624.9059000160357,2048
ppo_random_command_33,600,-40872.0304296875,-39748.578125,675.1147714657665,2048
ppo_random_command_33,700,-44900.089921875,-43751.3671875,281.5670057485255,2048
ppo_random_command_33,800,-44872.2423828125,-43961.2578125,220.51772975330456,2048
ppo_random_command_33,900,-44874.889765625,-43946.9140625,213.04381435420422,2048
ppo_random_command_33,1000,-44897.44046875,-43899.3671875,208.95920396977405,2048
ppo_random_command_33,1100,-44844.422734375,-43822.63671875,258.34926103919537,2048
ppo_random_command_33,1200,-44840.6583984375,-43613.7109375,319.541240172457,2048
ppo_random_command_33,1300,-44866.004921875,-43600.421875,224.22353636592908,2048
ppo_random_command_33,1400,-44873.323125,-43853.703125,250.54713152495052,2048
ppo_random_command_33,1500,-44904.28265625,-44052.0625,154.68737146214673,2048
ppo_random_command_33,1600,-44860.6107421875,-43716.39453125,291.6453774367582,2048
ppo_random_command_33,1700,-44859.177109375,-43808.1953125,228.51488396061737,2048
ppo_random_command_33,1800,-44909.09828125,-43756.95703125,192.52532091635456,2048
ppo_random_command_33,1900,-44817.8593359375,-43534.921875,298.672958218886,2048
ppo_random_command_33,2000,-44884.371171875,-43728.44921875,310.94210237200235,2048
ppo_random_command_34,0,-25.003188875317573,-0.19084538519382477,17.298569622583177,4096
ppo_random_command_34,100,-6890.890122070313,-5613.44775390625,380.5121458162622,4096
ppo_random_command_35,0,-16.556699082255363,-0.19084538519382477,17.593395465020045,2048
ppo_random_command_35,100,-6236.834873046875,-4598.7607421875,764.7934559351992,2048
ppo_random_command_35,200,-13140.9483203125,-11198.7373046875,795.1496646205115,2048
ppo_random_command_35,300,-20324.1776953125,-18658.298828125,671.8316420606952,2048
ppo_random_command_35,400,-27076.2470703125,-25500.50390625,655.2487449406638,2048
ppo_random_command_35,500,-34040.71802734375,-32392.580078125,624.9652580041004,2048
ppo_random_command_36,0,0,0,0,512
ppo_random_command_36,100,-3487.715024157268,-92.6016616821289,2043.1074399602612,512
ppo_random_command_36,200,-9488.204008789062,-4159.9423828125,2591.644304738183,512
ppo_random_command_36,300,-16124.0786328125,-10360.23046875,3038.697855259328,512
ppo_random_command_36,400,-23283.01173828125,-18535.638671875,2427.0591314062244,512
ppo_random_command_36,500,-30986.96783203125,-26148.404296875,2499.297303131949,512
ppo_random_command_37,0,0,0,0,1024
