id_run_name,iteration,reward,max_reward,std_reward,num_envs_train
ppo_random_command3_1,5256,-3.36482653260231,-1.968591332435608,0.5209762563779424,64
ppo_random_command3_2,7724,-3.62641077876091,-1.4538471698760986,0.7331133267125362,4096
ppo_random_command3_3,4167,-3.270638790130615,-1.353197455406189,0.6925563558186809,2048
ppo_random_command3_4,330,-3.52258615732193,-1.4914474487304688,0.6864722697850341,64
ppo_random_command3_5,422,-3.5534403228759768,-1.6739614009857178,0.6344120199596874,512
ppo_random_command3_6,6086,-3.284189500212669,-0.8676981329917908,0.6190588071048301,8196
ppo_random_command3_7,1345,-3.3539172726869584,-0.5110276341438293,0.6479979699189709,512
ppo_random_command3_8,0,-12.51176079750061,-5.727889060974121,1.7830372186256058,2048
ppo_random_command3_9,0,-12.71626289844513,-3.8804931640625,1.8950137403029936,8196
ppo_random_command3_10,6974,-12.573490555286408,-3.653398275375366,2.283607832493612,8196
ppo_random_command3_11,6451,-4.306777691841125,-1.1987617015838623,0.8418896562054339,1024
ppo_random_command3_12,0,-12.862062469909066,-1.8801825046539309,3.040256954083971,64
ppo_random_command3_13,6576,-3.372627967596054,-0.8169162273406982,0.6055132475349811,128
ppo_random_command3_14,1287,-12.929571735858918,-3.9444143772125244,2.4521834751548672,128
