id_run_name,iteration,reward,max_reward,std_reward,num_envs_train,mean_Episode_Reward/rew_attitude_stability2,mean_Episode_Reward/rew_ang_vel_stability4,mean_Episode_Reward/rew_pos2,mean_Episode_Reward/rew_action_rate,mean_Episode_Reward/rew_heading,mean_Episode_Reward/rew_track_vel3,mean_Episode_Termination/time_out,mean_Episode_Termination/below_min_altitude,mean_Episode_Termination/bad_attitude,mean_Episode_Termination/safety_shutdown
ppo_random_command11_11,0,7.210699470043182,31.774045944213867,5.3419677801666134,4096,0.04410739479408221,0.02870970062485867,0.05079232126081479,-8.0055558904224e-07,0.03759872082173388,0.07721796685592608,0.026655197143554688,0.002414703369140625,0.4150848388671875,0.0
ppo_random_command11_11,100,37.73711552619934,119.03025817871094,22.127606480706497,4096,0.2378183773253113,0.1561407916015014,0.11626248335232958,-5.811606527572621e-06,0.19114342640386894,0.9321984807029366,0.0,0.22180557250976562,0.7781944274902344,0.0
ppo_random_command11_11,200,116.59070720672608,279.2550048828125,50.57099364311954,4096,0.773926236666739,0.4426751893479377,0.2214796805055812,-2.4652418090909123e-05,0.579573523835279,3.070206008851528,0.03008270263671875,0.21966171264648438,0.7502555847167969,0.0
ppo_random_command11_11,300,291.29407943725585,355.4681091308594,43.527119623014165,4096,1.7148714503273368,0.8991728266701102,0.6841909749200568,-0.00012343299687245235,1.5385068282485008,6.806509770452976,0.8646411895751953,0.06250190734863281,0.07285690307617188,0.0
ppo_random_command11_11,400,332.3283695983887,374.6158752441406,30.928105167926528,4096,1.7862202562391758,0.936669799964875,0.9597533436026424,-0.00048521151461500267,2.434528559446335,7.036109924316406,0.9300937652587891,0.06990623474121094,0.0,0.0
ppo_random_command11_11,500,343.377061920166,384.6799011230469,23.872596580918938,4096,1.8544486993923783,0.9530603396706283,1.0965053800027817,-0.0016378983091271948,2.581301301717758,7.245660666376352,0.9438762664794922,0.05612373352050781,0.0,0.0
ppo_random_command11_11,600,337.5872528076172,387.52447509765625,18.912307480407335,4096,1.8846942326053977,0.9531578803434968,0.804871350992471,-0.004053448808917892,2.5483853425830603,7.352054413408041,0.9838294982910156,0.015439987182617188,0.0007305145263671875,0.0
ppo_random_command11_11,700,336.1243966674805,371.50299072265625,18.955351038567812,4096,1.882991653867066,0.9481945829465985,0.7863562537822872,-0.007602447680255864,2.5258714091032743,7.380213875323534,0.9913616180419922,0.007905960083007812,0.000732421875,0.0
ppo_random_command11_11,800,344.53001373291016,378.671630859375,21.12675627595238,4096,1.8664268031716347,0.9410582603886724,0.964187984354794,-0.012586491196998395,2.5098242489621043,7.362504869699478,0.9843597412109375,0.014644622802734375,0.000995635986328125,0.0
ppo_random_command11_11,900,336.1259576416016,382.4630432128906,24.401891562346435,4096,1.8490360770374537,0.9376435126177967,0.9128021148499101,-0.018943482362374198,2.502646714448929,7.32450395822525,0.9819374084472656,0.016399383544921875,0.0016632080078125,0.0
ppo_random_command11_11,1000,346.165470123291,386.4825134277344,26.69511278499627,4096,1.8407168723642826,0.9339101403020322,1.1124172813724726,-0.02764727956673596,2.492590327747166,7.380430229008198,0.9684162139892578,0.028322219848632812,0.003261566162109375,0.0
