id_run_name,iteration,reward,max_reward,std_reward,num_envs_train,mean_Episode_Reward/rew_attitude_stability2,mean_Episode_Reward/rew_ang_vel_stability4,mean_Episode_Reward/rew_pos2,mean_Episode_Reward/rew_action_rate,mean_Episode_Reward/rew_heading,mean_Episode_Reward/rew_track_vel3,mean_Episode_Termination/time_out,mean_Episode_Termination/below_min_altitude,mean_Episode_Termination/bad_attitude,mean_Episode_Termination/safety_shutdown
ppo_random_command12_1,654,27.95384841442108,83.50354766845703,15.635059741987972,512,0.1618209843873046,0.1172679088485892,0.0895649891754146,-1.539698339381168e-07,0.1035558984964382,0.5111765678957454,0.0,0.2434234619140625,0.7565765380859375,0.0
ppo_random_command12_3,1039,270.5649468612671,325.90679931640625,54.6578364623866,128,1.5584558676928282,0.751474287128076,0.4532340131700039,-1.0552721992135048,1.9256852415855967,6.425916709005833,0.8345947265625,0.02239990234375,0.14300537109375,0.0
ppo_random_command12_4,1212,308.9233410644531,371.4416809082031,35.15399209598584,512,1.854615818709135,0.9006059756502509,0.4643169808550738,-0.3729647202417254,2.3362149158492684,6.92686353251338,0.9421234130859376,0.02703857421875,0.0257568359375,0.0050811767578125
ppo_random_command12_5,340,302.03710159301755,368.8003234863281,31.148368102340584,64,1.8954801922664049,0.95325613534078,0.3502752404892817,-0.003096798518527,2.4013129845261574,7.427961081266403,0.921875,0.0625,0.015625,0.0
ppo_random_command12_6,237,321.2352362060547,362.0332336425781,23.26340731206397,8196,1.8444238863885405,0.908760655671358,0.9165020091459156,-0.6673841765150428,2.378117000684142,7.257195245474577,0.9472789824940264,0.0519889644347131,0.0007320644217543,0.0
ppo_random_command12_7,597,343.8915493774414,381.4964599609375,23.21514255160617,512,1.8635323280468583,0.9481000415980816,1.086876357672736,-0.0022170342199387,2.5296274945139885,7.384373042732477,0.961578369140625,0.038421630859375,0.0,0.0
ppo_random_command12_9,1884,349.2144648742676,386.2828369140625,24.78630183463063,512,1.777638421393931,0.908701351378113,1.3489827141165731,-0.0040909227736847,2.420215931721032,7.4274533949792385,0.9433135986328124,0.044586181640625,0.0121002197265625,0.0
ppo_random_command12_10,402,332.8800612640381,370.9704284667969,35.34063157364882,512,1.8684462690725925,0.926433028653264,1.1750435554422438,-0.4448591738473624,2.60224349796772,7.532292507588863,0.946441650390625,0.035980224609375,0.017578125,0.0
ppo_random_command12_11,230,289.4020407104492,351.5204467773437,34.31443520706335,4096,1.8164070397615435,0.8983812094666064,0.3857210304122418,-0.3983532015699893,1.754035540856421,6.82795069925487,0.8644447326660156,0.12860107421875,0.0067100524902343,0.000244140625
ppo_random_command12_12,1054,326.55884384155274,379.0677185058594,49.45106169545988,128,1.81636811606586,0.8868939112871885,1.4460610719397664,-0.2824151664972305,2.4626336619257927,7.394143611192703,0.84783935546875,0.10968017578125,0.04248046875,0.0
