id_run_name,iteration,reward
ppo_random_hover_41,500,-697.694105834961
ppo_random_hover_41,600,-670.0050640869141
ppo_random_hover_41,700,-727.120598449707
ppo_random_hover_41,800,-651.894407043457
ppo_random_hover_41,900,-653.7409368896484
ppo_random_hover_41,1000,-671.6668109130859
ppo_random_hover_41,1100,-643.0055746459961
ppo_random_hover_41,1200,-626.9426968383789
ppo_random_hover_41,1300,-644.0767309570313
ppo_random_hover_41,1400,-652.1383856201172
ppo_random_hover_41,1500,-665.5333966064453
ppo_random_hover_41,1600,-619.382294921875
ppo_random_hover_41,1700,-677.3750018310546
ppo_random_hover_41,1800,-587.5590383911133
ppo_random_hover_41,1900,-615.0142196655273
ppo_random_hover_41,2000,-618.2589709472657
ppo_random_hover_42,0,-5.0322469644958066
ppo_random_hover_42,100,-411.53318756103516
ppo_random_hover_42,200,-412.1130825805664
ppo_random_hover_42,300,-416.4992495727539
ppo_random_hover_42,400,-459.66517333984376
ppo_random_hover_42,500,-538.7830017089843
ppo_random_hover_42,600,-542.018684387207
ppo_random_hover_42,700,-230.55142539978027
ppo_random_hover_42,800,-36.93782061457634
ppo_random_hover_42,900,-17.38770768135786
ppo_random_hover_42,1000,-11.22789288021624
ppo_random_hover_42,1100,-4.976395098939538
ppo_random_hover_42,1200,-5.715397311151028
ppo_random_hover_42,1300,-0.5244672416895628
ppo_random_hover_42,1400,-37.49596966177225
ppo_random_hover_42,1500,-4.125434406176209
ppo_random_hover_42,1600,-17.842665785625577
ppo_random_hover_42,1700,-19.187888969779014
ppo_random_hover_42,1800,-12.29924264907837
ppo_random_hover_42,1900,-13.7839771220088
ppo_random_hover_42,2000,-7.207815733328462
ppo_random_hover_43,0,-9.087000646584091
ppo_random_hover_43,100,-486.2298452758789
ppo_random_hover_43,200,-487.03297149658204
ppo_random_hover_43,300,-485.0083233642578
ppo_random_hover_43,400,-492.50618072509764
ppo_random_hover_43,500,-484.6670684814453
ppo_random_hover_43,600,-484.8144085693359
ppo_random_hover_43,700,-487.7477081298828
ppo_random_hover_43,800,-490.3779992675781
ppo_random_hover_43,900,-496.0120315551758
ppo_random_hover_43,1000,-505.985693359375
ppo_random_hover_43,1100,-518.2372631835938
ppo_random_hover_43,1200,-536.3672290039062
ppo_random_hover_43,1300,-533.7431973266602
ppo_random_hover_43,1400,-544.0557983398437
ppo_random_hover_43,1500,-551.6931552124023
ppo_random_hover_43,1600,-572.9934161376954
ppo_random_hover_43,1700,-575.8338012695312
ppo_random_hover_43,1800,-576.4439071655273
ppo_random_hover_43,1900,-603.2035015869141
ppo_random_hover_43,2000,-635.0034588623047
ppo_random_hover_45,0,-5.006070357880422
ppo_random_hover_45,100,-417.9544091796875
ppo_random_hover_45,200,-433.58519866943357
ppo_random_hover_45,300,-429.8236074829102
ppo_random_hover_45,400,-425.62205780029296
ppo_random_hover_45,500,-417.3240081787109
ppo_random_hover_45,600,-420.8123974609375
ppo_random_hover_45,700,-429.3404650878906
ppo_random_hover_45,800,-456.89453186035155
ppo_random_hover_45,900,-458.2650033569336
ppo_random_hover_45,1000,-469.1366296386719
ppo_random_hover_45,1100,-464.93999755859375
ppo_random_hover_45,1200,-535.1333831787109
ppo_random_hover_45,1300,-466.66511138916013
ppo_random_hover_45,1400,-338.58789978027346
ppo_random_hover_45,1500,-159.83539726257325
ppo_random_hover_45,1600,-98.83756909370422
ppo_random_hover_45,1700,-28.435569601356985
ppo_random_hover_45,1800,-15.305267363786697
ppo_random_hover_45,1900,-20.775096367746592
ppo_random_hover_45,2000,-38.35534026920796
ppo_random_hover_46,0,-5.92247580754615
ppo_random_hover_46,100,-490.50628967285155
ppo_random_hover_46,200,-481.66343292236326
ppo_random_hover_46,300,-485.6503805541992
ppo_random_hover_46,400,-482.5139157104492
ppo_random_hover_46,500,-485.69123931884764
ppo_random_hover_46,600,-496.602311706543
ppo_random_hover_46,700,-493.81885803222656
ppo_random_hover_46,800,-510.9447048950195
ppo_random_hover_46,900,-542.6901284790039
ppo_random_hover_46,1000,-537.2341885375977
ppo_random_hover_46,1100,-584.8272396850585
ppo_random_hover_46,1200,-453.07932922363284
ppo_random_hover_46,1300,-148.08344730377198
ppo_random_hover_46,1400,-82.83120040893554
ppo_random_hover_46,1500,-78.50626432418824
ppo_random_hover_47,0,-5.92247580754615
ppo_random_hover_47,100,-642.6455828857422
ppo_random_hover_47,200,-642.2306072998047
ppo_random_hover_47,300,-639.6871697998047
ppo_random_hover_47,400,-641.0225323486328
ppo_random_hover_47,500,-670.4612933349609
ppo_random_hover_47,600,-654.5909790039062
ppo_random_hover_47,700,-622.1955780029297
ppo_random_hover_47,800,-606.4615515136719
ppo_random_hover_47,900,-588.9361645507812
ppo_random_hover_47,1000,-607.6543603515624
ppo_random_hover_47,1100,-648.6066540527344
ppo_random_hover_47,1200,-638.4129397583008
ppo_random_hover_47,1300,-676.7043038940429
ppo_random_hover_47,1400,-641.3108554077148
ppo_random_hover_47,1500,-623.1447668457031
ppo_random_hover_47,1600,-601.782720336914
ppo_random_hover_47,1700,-629.5144866943359
ppo_random_hover_47,1800,-601.7734194946289
ppo_random_hover_47,1900,-686.1855450439454
ppo_random_hover_47,2000,-612.0703137207031
ppo_random_hover_48,0,-5.381569364773376
ppo_random_hover_48,100,-516.4009857177734
ppo_random_hover_48,200,-522.5079925537109
ppo_random_hover_48,300,-534.711067199707
ppo_random_hover_48,400,-524.996685180664
ppo_random_hover_48,500,-535.7416723632813
ppo_random_hover_48,600,-566.3887307739258
ppo_random_hover_48,700,-581.2551565551757
ppo_random_hover_48,800,-596.9520486450195
ppo_random_hover_48,900,-605.1313912963867
ppo_random_hover_48,1000,-644.9644131469727
ppo_random_hover_48,1100,-643.0068347167969
ppo_random_hover_48,1200,-685.5349945068359
ppo_random_hover_48,1300,-705.6913372802734
ppo_random_hover_48,1400,-694.9074725341796
ppo_random_hover_48,1500,-687.2991424560547
ppo_random_hover_48,1600,-715.0840686035157
ppo_random_hover_48,1700,-734.2764590454102
ppo_random_hover_48,1800,-700.8026760864258
ppo_random_hover_48,1900,-744.4732940673828
ppo_random_hover_48,2000,-716.5812713623047
ppo_random_hover_50,0,-5.029686062818482
ppo_random_hover_50,100,-411.68854461669923
ppo_random_hover_50,200,-411.00816497802737
ppo_random_hover_50,300,-420.49178283691407
ppo_random_hover_50,400,-420.87532897949217
ppo_random_hover_50,500,-420.94025848388674
ppo_random_hover_50,600,-422.41386962890624
ppo_random_hover_50,700,-428.3500369262695
ppo_random_hover_50,800,-451.2494314575195
ppo_random_hover_50,900,-468.5087048339844
ppo_random_hover_50,1000,-491.25594024658204
ppo_random_hover_50,1100,-499.0153164672852
ppo_random_hover_50,1200,-511.4692141723633
ppo_random_hover_50,1300,-513.2253265380859
ppo_random_hover_50,1400,-511.23356536865236
ppo_random_hover_50,1500,-538.5937701416016
ppo_random_hover_50,1600,-543.0718667602539
ppo_random_hover_50,1700,-563.9303860473633
ppo_random_hover_50,1800,-589.2006655883789
ppo_random_hover_50,1900,-558.1196035766602
ppo_random_hover_50,2000,-627.4179672241211
ppo_random_hover_52,0,-5.0322469644958066
ppo_random_hover_52,100,-407.607917175293
ppo_random_hover_52,200,-408.69107330322265
ppo_random_hover_52,300,-410.9037567138672
ppo_random_hover_52,400,-409.27034088134764
ppo_random_hover_52,500,-409.6918161010742
ppo_random_hover_52,600,-408.8739419555664
ppo_random_hover_52,700,-409.9245843505859
ppo_random_hover_52,800,-410.8375939941406
ppo_random_hover_52,900,-410.3943267822266
ppo_random_hover_52,1000,-409.8834796142578
ppo_random_hover_52,1100,-409.4611370849609
ppo_random_hover_52,1200,-409.4629248046875
ppo_random_hover_52,1300,-409.73804931640626
ppo_random_hover_52,1400,-409.79308654785154
ppo_random_hover_52,1500,-410.3764810180664
ppo_random_hover_52,1600,-408.8689886474609
ppo_random_hover_52,1700,-409.8555374145508
ppo_random_hover_52,1800,-410.3210607910156
ppo_random_hover_52,1900,-408.8790222167969
ppo_random_hover_52,2000,-409.16861236572265
ppo_random_hover_53,0,-6.921526864348423
ppo_random_hover_53,100,-512.7554418945313
ppo_random_hover_53,200,-516.4591882324219
ppo_random_hover_53,300,-488.167278137207
ppo_random_hover_53,400,-510.0243981933594
ppo_random_hover_53,500,-517.6226058959961
ppo_random_hover_53,600,-481.3529022216797
ppo_random_hover_53,700,-499.53870544433596
ppo_random_hover_53,800,-522.0593743896484
ppo_random_hover_53,900,-555.6512918090821
ppo_random_hover_53,1000,-575.8885729980469
ppo_random_hover_53,1100,-599.2105480957031
ppo_random_hover_53,1200,-575.0011981201172
ppo_random_hover_53,1300,-563.127912902832
ppo_random_hover_53,1400,-231.44024215698244
ppo_random_hover_53,1500,-190.03261688232422
ppo_random_hover_53,1600,-121.13411125183106
ppo_random_hover_53,1700,-90.84689689636231
ppo_random_hover_55,0,-5.029686062818482
ppo_random_hover_55,100,-409.0862521362305
ppo_random_hover_55,200,-420.12105560302734
ppo_random_hover_55,300,-420.06335021972654
ppo_random_hover_55,400,-418.8357192993164
ppo_random_hover_55,500,-417.2808560180664
ppo_random_hover_55,600,-424.552043762207
ppo_random_hover_55,700,-451.47445220947264
ppo_random_hover_55,800,-493.52418395996096
ppo_random_hover_55,900,-491.85458709716795
ppo_random_hover_55,1000,-533.2317712402344
ppo_random_hover_55,1100,-539.9602993774414
ppo_random_hover_55,1200,-451.26503555297853
ppo_random_hover_55,1300,-372.2927388000488
ppo_random_hover_55,1400,-225.88892892837524
ppo_random_hover_55,1500,-99.61531583219767
ppo_random_hover_55,1600,-49.687057626843455
ppo_random_hover_55,1700,-31.104804629683496
ppo_random_hover_55,1800,-22.199882964491845
ppo_random_hover_55,1900,-19.144240248836578
ppo_random_hover_55,2000,0.7964800988137722
ppo_random_hover_56,0,-5.341159633405152
ppo_random_hover_56,100,-505.63785888671873
ppo_random_hover_56,200,-501.7033441162109
ppo_random_hover_56,300,-526.8192980957032
ppo_random_hover_56,400,-527.225950012207
ppo_random_hover_56,500,-555.3195959472656
ppo_random_hover_56,600,-554.1588137817383
ppo_random_hover_56,700,-494.55033782958986
ppo_random_hover_56,800,-462.343058013916
ppo_random_hover_56,900,-430.0938558959961
ppo_random_hover_56,1000,-403.14622772216796
ppo_random_hover_56,1100,-423.8328915405273
ppo_random_hover_56,1200,-384.0757246398926
ppo_random_hover_56,1300,-358.0023991394043
ppo_random_hover_56,1400,-363.1551461029053
ppo_random_hover_56,1500,-333.74162368774415
ppo_random_hover_56,1600,-333.8281404876709
ppo_random_hover_56,1700,-321.9899519348144
ppo_random_hover_56,1800,-298.09241439819334
ppo_random_hover_56,1900,-305.98452632904053
ppo_random_hover_56,2000,-295.0498733520508
ppo_random_hover_57,0,-6.178178300814969
ppo_random_hover_57,100,-543.567378540039
ppo_random_hover_57,200,-568.3946420288086
ppo_random_hover_57,300,-559.5596374511719
ppo_random_hover_57,400,-574.8329229736328
ppo_random_hover_57,500,-538.5509664916992
ppo_random_hover_57,600,-514.732698059082
ppo_random_hover_57,700,-527.878916015625
ppo_random_hover_57,800,-541.6376776123047
ppo_random_hover_57,900,-571.3630340576171
ppo_random_hover_57,1000,-555.9962814331054
ppo_random_hover_57,1100,-546.2369354248046
ppo_random_hover_57,1200,-572.155866394043
ppo_random_hover_57,1300,-546.2267385864258
ppo_random_hover_57,1400,-548.1152111816406
ppo_random_hover_57,1500,-541.8837432861328
ppo_random_hover_57,1600,-518.9913836669922
ppo_random_hover_57,1700,-524.9273184204102
ppo_random_hover_57,1800,-522.2306066894531
ppo_random_hover_57,1900,-517.0231854248046
ppo_random_hover_57,2000,-514.0990414428711
ppo_random_hover_59,0,-6.960982663468236
ppo_random_hover_59,100,-561.1164416503906
ppo_random_hover_59,200,-517.5511322021484
ppo_random_hover_59,300,-542.2950885009766
ppo_random_hover_59,400,-524.2665664672852
ppo_random_hover_59,500,-541.3438226318359
ppo_random_hover_59,600,-568.5945919799805
ppo_random_hover_59,700,-579.0913177490235
ppo_random_hover_59,800,-630.5470233154297
ppo_random_hover_59,900,-654.2404583740234
ppo_random_hover_59,1000,-701.023276977539
ppo_random_hover_59,1100,-762.3533215332031
ppo_random_hover_59,1200,-756.2465032958985
ppo_random_hover_59,1300,-764.8977581787109
ppo_random_hover_59,1400,-752.5728985595703
ppo_random_hover_59,1500,-722.6881494140625
ppo_random_hover_59,1600,-663.8911904907227
ppo_random_hover_59,1700,-572.296181640625
ppo_random_hover_59,1800,-523.804524383545
ppo_random_hover_59,1900,-461.61741027832034
ppo_random_hover_59,2000,-380.8808024597168
ppo_random_hover_60,0,-9.101205916454395
ppo_random_hover_60,100,-875.182216796875
ppo_random_hover_60,200,-817.228900756836
ppo_random_hover_60,300,-911.3921160888672
ppo_random_hover_60,400,-764.673081665039
ppo_random_hover_60,500,-795.9732006835937
ppo_random_hover_60,600,-352.41502685546874
ppo_random_hover_61,0,-6.136608531964677
ppo_random_hover_61,100,-514.4033639526367
ppo_random_hover_61,200,-594.612769165039
ppo_random_hover_61,300,-417.4085841369629
ppo_random_hover_61,400,-180.740844039917
ppo_random_hover_61,500,-77.90185590744018
ppo_random_hover_61,600,-61.115481362342834
ppo_random_hover_61,700,-52.339232177734374
ppo_random_hover_61,800,-62.82532799959183
ppo_random_hover_61,900,-69.23355647087097
ppo_random_hover_61,1000,-78.23916902542115
ppo_random_hover_61,1100,-65.52111616373062
ppo_random_hover_61,1200,-86.58722412109375
ppo_random_hover_61,1300,-67.00964723587036
ppo_random_hover_61,1400,-81.71763956069947
ppo_random_hover_61,1500,-72.94072435379029
ppo_random_hover_61,1600,-85.66943041801453
ppo_random_hover_61,1700,-58.709075867533684
ppo_random_hover_61,1800,-63.1741332757473
ppo_random_hover_61,1900,-47.45565433859825
ppo_random_hover_61,2000,-42.993563527464865
ppo_random_hover_62,0,-7.18033553216429
ppo_random_hover_62,100,-516.7135800170898
ppo_random_hover_62,200,-519.8188647460937
ppo_random_hover_62,300,-567.5579138183593
ppo_random_hover_62,400,-602.7829742431641
ppo_random_hover_62,500,-642.5645449829102
ppo_random_hover_62,600,-657.0502960205079
ppo_random_hover_62,700,-657.3414730834961
ppo_random_hover_62,800,-638.2455270385742
ppo_random_hover_62,900,-640.6520565795898
ppo_random_hover_62,1000,-609.0671081542969
ppo_random_hover_62,1100,-557.3287435913086
ppo_random_hover_62,1200,-548.8647207641602
ppo_random_hover_62,1300,-559.371569519043
ppo_random_hover_62,1400,-538.6671478271485
ppo_random_hover_62,1500,-535.2164236450195
ppo_random_hover_62,1600,-554.3987091064453
ppo_random_hover_62,1700,-523.3508821105956
ppo_random_hover_62,1800,-520.9720738220215
ppo_random_hover_62,1900,-504.2709622192383
ppo_random_hover_62,2000,-489.8782455444336
ppo_random_hover_63,0,-5.375534508732104
ppo_random_hover_63,100,-491.75519805908203
ppo_random_hover_63,200,-518.2487756347656
ppo_random_hover_63,300,-546.9918804931641
ppo_random_hover_63,400,-559.7391262817383
ppo_random_hover_63,500,-603.0465762329102
ppo_random_hover_63,600,-558.7846194458008
ppo_random_hover_63,700,-548.4260757446289
ppo_random_hover_63,800,-536.5043371582032
ppo_random_hover_63,900,-510.35584747314454
ppo_random_hover_63,1000,-488.73520111083985
ppo_random_hover_63,1100,-503.54447357177736
ppo_random_hover_63,1200,-466.6534457397461
ppo_random_hover_63,1300,-433.91749694824216
ppo_random_hover_63,1400,-414.13490295410156
ppo_random_hover_63,1500,-344.0846969604492
ppo_random_hover_63,1600,-311.49391918182374
ppo_random_hover_63,1700,-206.5733639907837
ppo_random_hover_63,1800,-163.69198196411133
ppo_random_hover_63,1900,-114.42845764636994
ppo_random_hover_63,2000,-79.51716143369674
ppo_random_hover_64,0,-5.006070357880422
ppo_random_hover_64,100,-409.97386474609374
ppo_random_hover_64,200,-415.82827911376955
ppo_random_hover_64,300,-418.3170050048828
ppo_random_hover_64,400,-422.9150442504883
ppo_random_hover_64,500,-425.32975219726563
ppo_random_hover_64,600,-420.8426910400391
ppo_random_hover_64,700,-421.61173583984373
ppo_random_hover_64,800,-421.48447692871093
ppo_random_hover_64,900,-419.8896542358398
ppo_random_hover_64,1000,-421.4863055419922
ppo_random_hover_64,1100,-422.9382147216797
ppo_random_hover_64,1200,-419.2702191162109
ppo_random_hover_64,1300,-423.20088562011716
ppo_random_hover_64,1400,-422.2898257446289
ppo_random_hover_64,1500,-421.08569763183596
ppo_random_hover_64,1600,-421.92314056396486
ppo_random_hover_64,1700,-421.5847546386719
ppo_random_hover_64,1800,-418.97612060546874
ppo_random_hover_64,1900,-419.3629388427734
ppo_random_hover_64,2000,-421.5095495605469
ppo_random_hover_66,0,-5.375534508732104
ppo_random_hover_66,100,-515.7847738647461
ppo_random_hover_66,200,-533.5127062988281
ppo_random_hover_66,300,-524.1055328369141
ppo_random_hover_66,400,-550.7324536132812
ppo_random_hover_66,500,-643.036762084961
ppo_random_hover_66,600,-620.7198175048828
ppo_random_hover_66,700,-543.9811932373046
ppo_random_hover_66,800,-458.99619140625
ppo_random_hover_66,900,-424.7221420288086
ppo_random_hover_66,1000,-371.00338470458985
ppo_random_hover_66,1100,-252.57174728393554
ppo_random_hover_66,1200,-172.6696111679077
ppo_random_hover_66,1300,-135.35841510772704
ppo_random_hover_66,1400,-84.20572315216064
ppo_random_hover_70,0,-5.5599625907128765
ppo_random_hover_70,100,-537.8756726074218
ppo_random_hover_70,200,-498.4397674560547
ppo_random_hover_70,300,-511.9765197753906
ppo_random_hover_70,400,-499.0801760864258
ppo_random_hover_70,500,-547.3341342163086
ppo_random_hover_70,600,-448.2462596130371
ppo_random_hover_70,700,-350.32694343566897
ppo_random_hover_70,800,-130.63709632396697
ppo_random_hover_70,900,-30.51292001441121
ppo_random_hover_70,1000,-154.5504926109314
ppo_random_hover_71,0,-5.576582218032508
ppo_random_hover_71,100,-495.11415924072264
ppo_random_hover_71,200,-476.8250662231445
ppo_random_hover_71,300,-481.62503021240235
ppo_random_hover_71,400,-491.00360931396483
ppo_random_hover_71,500,-550.265719909668
ppo_random_hover_71,600,-514.3684393310547
ppo_random_hover_72,0,-5.892065319276991
ppo_random_hover_72,100,-490.50853271484374
ppo_random_hover_72,200,-532.1941830444335
ppo_random_hover_72,300,-557.0429031372071
ppo_random_hover_72,400,-604.7032028198242
ppo_random_hover_72,500,-599.1419021606446
ppo_random_hover_72,600,-628.4132122802735
ppo_random_hover_72,700,-622.1334036254883
ppo_random_hover_72,800,-621.406001586914
ppo_random_hover_72,900,-572.4123416137695
ppo_random_hover_72,1000,-541.611946105957
ppo_random_hover_72,1100,-532.313996887207
ppo_random_hover_72,1200,-503.74735931396486
ppo_random_hover_72,1300,-513.8865965270996
ppo_random_hover_72,1400,-510.1775119018555
ppo_random_hover_72,1500,-496.47240173339844
ppo_random_hover_72,1600,-448.13334869384767
ppo_random_hover_72,1700,-442.05807891845706
ppo_random_hover_72,1800,-444.22886810302737
ppo_random_hover_72,1900,-432.33671875
ppo_random_hover_72,2000,-418.40034088134763
ppo_random_hover_73,0,-4.9320641585758755
ppo_random_hover_73,100,-448.4230706787109
ppo_random_hover_73,200,-445.2180480957031
ppo_random_hover_73,300,-438.29152923583985
ppo_random_hover_73,400,-463.3058734130859
ppo_random_hover_73,500,-506.8696209716797
ppo_random_hover_73,600,-522.3262777709961
ppo_random_hover_73,700,-337.26644882202146
ppo_random_hover_73,800,-180.93072959899902
ppo_random_hover_73,900,-164.83643245697021
ppo_random_hover_73,1000,-78.27956221580506
ppo_random_hover_73,1100,-47.94359855055809
ppo_random_hover_73,1200,-46.6609334731102
ppo_random_hover_73,1300,-17.63146638855338
ppo_random_hover_73,1400,-23.508499692082406
ppo_random_hover_73,1500,-8.396611783206463
ppo_random_hover_73,1600,-1.6510114601254464
ppo_random_hover_73,1700,-12.27068681627512
ppo_random_hover_73,1800,-8.113261980339885
ppo_random_hover_73,1900,-6.096866036504507
ppo_random_hover_73,2000,-5.551864055674523
ppo_random_hover_75,0,-7.003203716838644
ppo_random_hover_75,100,-489.4531536865234
ppo_random_hover_75,200,-486.8594049072266
ppo_random_hover_75,300,-496.6000942993164
ppo_random_hover_75,400,-512.488991394043
ppo_random_hover_75,500,-548.4782437133789
ppo_random_hover_75,600,-571.5685720825195
ppo_random_hover_75,700,-620.468766784668
ppo_random_hover_75,800,-625.2927874755859
ppo_random_hover_75,900,-642.3751791381836
ppo_random_hover_75,1000,-656.9574673461914
ppo_random_hover_75,1100,-667.0154052734375
ppo_random_hover_75,1200,-685.4707177734375
ppo_random_hover_75,1300,-690.8827932739258
ppo_random_hover_75,1400,-686.165989074707
ppo_random_hover_75,1500,-685.7345071411132
ppo_random_hover_75,1600,-680.7976171875
ppo_random_hover_75,1700,-677.2331768798828
ppo_random_hover_75,1800,-690.4021697998047
ppo_random_hover_75,1900,-667.463401184082
ppo_random_hover_75,2000,-674.5425741577149
ppo_random_hover_76,0,-7.146011075625817
ppo_random_hover_76,100,-498.51155670166014
ppo_random_hover_76,200,-505.51397186279297
ppo_random_hover_76,300,-498.6656683349609
ppo_random_hover_76,400,-504.36033721923826
ppo_random_hover_76,500,-496.09925842285156
ppo_random_hover_76,600,-533.5977084350586
ppo_random_hover_76,700,-589.1026260375977
ppo_random_hover_76,800,-603.7711856079102
ppo_random_hover_76,900,-236.6996961593628
ppo_random_hover_76,1000,-85.9367586517334
ppo_random_hover_76,1100,-128.05757097244262
ppo_random_hover_76,1200,-58.947676010131836
ppo_random_hover_76,1300,-21.641069496870042
ppo_random_hover_76,1400,-26.719503537938
ppo_random_hover_76,1500,-7.432601413428784
ppo_random_hover_76,1600,-15.891865233406424
ppo_random_hover_76,1700,-11.696756206154824
ppo_random_hover_76,1800,-4.839953798986971
ppo_random_hover_78,0,-5.0067773897733
ppo_random_hover_78,100,-452.329001159668
ppo_random_hover_78,200,-448.1704382324219
ppo_random_hover_78,300,-443.24584106445315
ppo_random_hover_78,400,-426.42002349853516
ppo_random_hover_78,500,-419.2662060546875
ppo_random_hover_78,600,-418.51219757080077
ppo_random_hover_78,700,-420.3431948852539
ppo_random_hover_78,800,-423.79478424072266
ppo_random_hover_78,900,-419.52776702880857
ppo_random_hover_78,1000,-422.01949279785157
ppo_random_hover_78,1100,-422.88517578125
ppo_random_hover_78,1200,-420.7651123046875
ppo_random_hover_78,1300,-418.7988784790039
ppo_random_hover_78,1400,-416.6112985229492
ppo_random_hover_78,1500,-422.13910095214845
ppo_random_hover_78,1600,-420.4855709838867
ppo_random_hover_78,1700,-421.78410675048826
ppo_random_hover_78,1800,-420.0989093017578
ppo_random_hover_78,1900,-419.15584045410156
ppo_random_hover_78,2000,-418.50318359375
ppo_random_hover_79,0,-5.005518387648321
ppo_random_hover_79,100,-411.9574850463867
ppo_random_hover_79,200,-416.05425415039065
ppo_random_hover_79,300,-432.6588723754883
ppo_random_hover_79,400,-429.6178091430664
ppo_random_hover_79,500,-424.5584420776367
ppo_random_hover_79,600,-416.89012420654296
ppo_random_hover_79,700,-419.64137969970704
ppo_random_hover_79,800,-415.37556243896483
ppo_random_hover_79,900,-415.3963442993164
ppo_random_hover_79,1000,-415.21738006591795
ppo_random_hover_79,1100,-413.5593130493164
ppo_random_hover_79,1200,-413.9935720825195
ppo_random_hover_79,1300,-413.51468353271486
ppo_random_hover_79,1400,-413.438225402832
ppo_random_hover_79,1500,-413.3459802246094
ppo_random_hover_79,1600,-414.3692953491211
ppo_random_hover_79,1700,-414.42220428466794
ppo_random_hover_79,1800,-412.9444250488281
ppo_random_hover_79,1900,-414.0489828491211
ppo_random_hover_79,2000,-413.89771942138674
ppo_random_hover_80,0,-5.375534508732104
ppo_random_hover_80,100,-545.5426159667969
ppo_random_hover_80,200,-548.1830905151368
ppo_random_hover_80,300,-532.8969110107422
ppo_random_hover_80,400,-531.5470669555664
ppo_random_hover_80,500,-547.8300848388672
ppo_random_hover_80,600,-563.2591696166992
ppo_random_hover_80,700,-589.581401977539
ppo_random_hover_80,800,-597.5822967529297
ppo_random_hover_80,900,-618.4959506225586
ppo_random_hover_80,1000,-662.7880834960938
ppo_random_hover_80,1100,-640.0555520629882
ppo_random_hover_80,1200,-654.1819271850586
ppo_random_hover_80,1300,-677.1041128540039
ppo_random_hover_80,1400,-679.419682006836
ppo_random_hover_80,1500,-722.8889880371094
ppo_random_hover_80,1600,-711.2477752685547
ppo_random_hover_80,1700,-711.4166558837891
ppo_random_hover_80,1800,-700.823646850586
ppo_random_hover_80,1900,-704.7760140991211
ppo_random_hover_80,2000,-659.2927767944336
ppo_random_hover_81,0,-5.576582218032508
ppo_random_hover_81,100,-541.6397891235351
ppo_random_hover_81,200,-534.498996887207
ppo_random_hover_81,300,-529.7430630493164
ppo_random_hover_81,400,-534.6404034423828
ppo_random_hover_81,500,-533.6851766967774
ppo_random_hover_81,600,-532.7127639770508
ppo_random_hover_81,700,-526.0554861450196
ppo_random_hover_81,800,-551.2119830322266
ppo_random_hover_81,900,-549.3893798828125
ppo_random_hover_81,1000,-530.3145526123047
ppo_random_hover_81,1100,-545.247200012207
ppo_random_hover_81,1200,-537.0728524780274
ppo_random_hover_81,1300,-546.313960571289
ppo_random_hover_81,1400,-547.007311706543
ppo_random_hover_81,1500,-539.828952331543
ppo_random_hover_81,1600,-547.7490731811523
ppo_random_hover_81,1700,-534.5144708251953
ppo_random_hover_81,1800,-554.442594909668
ppo_random_hover_81,1900,-548.2045501708984
ppo_random_hover_81,2000,-546.8702014160157
ppo_random_hover_82,0,-5.005518387648321
ppo_random_hover_82,100,-423.5580368041992
ppo_random_hover_82,200,-425.0497149658203
ppo_random_hover_82,300,-416.93766204833986
ppo_random_hover_82,400,-414.4411376953125
ppo_random_hover_82,500,-413.9275259399414
ppo_random_hover_82,600,-411.8629229736328
ppo_random_hover_82,700,-412.6582608032227
ppo_random_hover_82,800,-412.61815368652344
ppo_random_hover_82,900,-410.3797494506836
ppo_random_hover_82,1000,-411.606891784668
ppo_random_hover_82,1100,-412.3657772827148
ppo_random_hover_82,1200,-413.0429412841797
ppo_random_hover_82,1300,-411.43985473632813
ppo_random_hover_82,1400,-412.2386575317383
ppo_random_hover_82,1500,-412.35885345458985
ppo_random_hover_82,1600,-411.0227508544922
ppo_random_hover_82,1700,-411.4428939819336
ppo_random_hover_82,1800,-412.5128073120117
ppo_random_hover_82,1900,-411.4094952392578
ppo_random_hover_82,2000,-410.9482125854492
ppo_random_hover_83,0,-5.381569364773376
ppo_random_hover_83,100,-523.3870932006836
ppo_random_hover_83,200,-517.5901461791992
ppo_random_hover_83,300,-515.2987939453125
ppo_random_hover_83,400,-518.4831018066407
ppo_random_hover_83,500,-515.1280828857422
ppo_random_hover_83,600,-514.1383813476563
ppo_random_hover_83,700,-516.5503659057617
ppo_random_hover_83,800,-519.1741415405273
ppo_random_hover_83,900,-516.0273376464844
ppo_random_hover_83,1000,-540.1490155029297
ppo_random_hover_83,1100,-535.5505340576171
ppo_random_hover_83,1200,-527.5012512207031
ppo_random_hover_83,1300,-538.3354638671875
ppo_random_hover_83,1400,-538.0239862060547
ppo_random_hover_83,1500,-541.7745040893554
ppo_random_hover_83,1600,-539.6861874389648
ppo_random_hover_83,1700,-557.877689819336
ppo_random_hover_83,1800,-566.5353512573242
ppo_random_hover_83,1900,-558.017068786621
ppo_random_hover_83,2000,-566.5224295043945
ppo_random_hover_84,0,-6.174373070044177
ppo_random_hover_84,100,-697.1657705688476
ppo_random_hover_84,200,-636.4882989501953
ppo_random_hover_84,300,-568.6710180664063
ppo_random_hover_84,400,-726.8632723999024
ppo_random_hover_84,500,-768.8298223876953
ppo_random_hover_84,600,-798.7910809326172
ppo_random_hover_84,700,-471.5049001312256
ppo_random_hover_84,800,-109.37900632858276
ppo_random_hover_84,900,-49.00517287731171
ppo_random_hover_84,1000,-33.499823900461195
