id_run_name,iteration,reward,max_reward,std_reward,num_envs_train,mean_Episode_Reward/alive,mean_Episode_Reward/action_rate,mean_Episode_Reward/terminating,mean_Episode_Reward/rew_pos_diff,mean_Episode_Reward/rew_pos_diff_fine_grained,mean_Episode_Reward/rew_lin_vel_diff,mean_Episode_Reward/rew_lin_vel_diff_fine_grained,mean_Episode_Reward/rew_ang_vel_z_diff,mean_Episode_Reward/rew_ang_vel_z_diff_fine_grained,mean_Episode_Reward/rew_roll_diff,mean_Episode_Reward/rew_roll_diff_fine_grained,mean_Episode_Reward/rew_pitch_diff,mean_Episode_Reward/rew_pitch_diff_fine_grained,mean_Episode_Termination/time_out,mean_Episode_Termination/below_min_altitude,mean_Episode_Termination/bad_attitude,mean_Episode_Termination/safety_shutdown
ppo_random_command6_11,135,15.487749094963073,21.61915397644043,3.3833227349675594,8196,0.6620078242849559,-0.0005795558578256532,-0.007999999334060703,-0.00664002885332593,0.24890553558361717,-0.3230287467013113,0.000691678901148407,-0.022466350979811978,0.015163076834141975,-0.005464529984237743,0.014312973027699627,-0.00565048361022491,0.012357267614788725,0.0,0.9931890858570114,0.006810915769165149,0.0
