id_run_name,iteration,reward,max_reward,std_reward,num_envs_train,mean_Episode_Reward/alive,mean_Episode_Reward/action_rate,mean_Episode_Reward/terminating,mean_Episode_Reward/rew_pos_diff,mean_Episode_Reward/rew_pos_diff_fine_grained,mean_Episode_Reward/rew_lin_vel_diff,mean_Episode_Reward/rew_lin_vel_diff_fine_grained,mean_Episode_Reward/rew_ang_vel_z_diff,mean_Episode_Reward/rew_ang_vel_z_diff_fine_grained,mean_Episode_Reward/rew_roll_diff,mean_Episode_Reward/rew_roll_diff_fine_grained,mean_Episode_Reward/rew_pitch_diff,mean_Episode_Reward/rew_pitch_diff_fine_grained,mean_Episode_Reward/rew_hovering,mean_Episode_Termination/time_out,mean_Episode_Termination/below_min_altitude,mean_Episode_Termination/bad_attitude,mean_Episode_Termination/safety_shutdown
ppo_random_command6_11,0,11.548114786148071,18.763032913208008,2.511271786576883,8196,0.4944380691833794,-0.00018163148806479512,-0.004449525924865156,-0.005623436794994632,0.08404937444021926,-0.24774664729367943,0.0006191206315997989,-0.015988646308653643,0.012075390969403087,-0.0041908791373862185,0.009190530528267118,-0.004116598893888295,0.009881144653072625,0.09903236015234143,0.027149829189875165,0.4165324567054631,0.0,0.0
ppo_random_command6_11,100,14.284411115646362,24.11333656311035,3.5941873662309827,8196,0.6817540973424911,-0.0009084596222965047,-0.007999999383464455,-0.007122433437034488,0.12444697104394437,-0.33930647671222686,0.0006756148330168798,-0.023150527104735374,0.015667627593502403,-0.009008577894419431,0.008592607169412077,-0.005709759248420596,0.013041864037513734,0.12289337314665318,0.0,0.7349707210063934,0.26502927899360657,0.0
ppo_random_command6_11,200,16.202953729629517,23.15200424194336,3.5750051224621306,8196,0.7547126108407974,-0.0020228796801529825,-0.00799999943934381,-0.008050693795084954,0.1353200252354145,-0.3764787709712982,0.0006963170011295006,-0.025665689688175918,0.01723473026417196,-0.003783393884077668,0.030969932358711958,-0.006363172857090831,0.014402043903246523,0.11590143591165543,0.0,0.9985651540756225,0.0014348462654743344,0.0
ppo_random_command6_11,300,15.538128414154052,24.4116153717041,3.9466991446776962,8196,0.7563219076395035,-0.002488661473616958,-0.007999999411404134,-0.008081197165884077,0.13544071972370147,-0.37805833786725995,0.0006937181885587052,-0.025870906431227924,0.017062117950990795,-0.002699092049151659,0.0496516927331686,-0.006377651882357896,0.014231763780117035,0.11511056572198868,0.0,1.0,0.0,0.0
ppo_random_command6_11,400,16.95647605895996,24.993568420410156,3.5427748224844295,8196,0.7584069395065307,-0.002557239532470703,-0.007999999467283487,-0.008112456914968789,0.13569447726011277,-0.37874745309352875,0.0006889930134639144,-0.025695673078298568,0.017328496929258107,-0.002946220913436264,0.04780523009598255,-0.006384936952963471,0.014371251221746206,0.11494746305048466,0.0,1.0,0.0,0.0
ppo_random_command6_11,500,16.81553171157837,24.848432540893555,3.9433853233154563,8196,0.7623805749416351,-0.002578765810467303,-0.007999999457970261,-0.00816354194190353,0.13626453921198844,-0.38145437598228454,0.0006783575034933165,-0.025855874922126532,0.017377994181588294,-0.003291910011321306,0.04341770302504301,-0.006401044302619994,0.01465586770325899,0.11570882759988307,0.0,1.0,0.0,0.0
